source_id,link,project_id,import
3026,http://resolver.libis.be/IE15371043/representation,0,Imported from Lovaniensia_DIGCOL.xml
3028,https://www.ustc.ac.uk/editions/401670,0,Imported from Lovaniensia_DIGCOL.xml
3028,http://resolver.libis.be/IE15369723/representation,0,Imported from Lovaniensia_DIGCOL.xml
3029,http://resolver.libis.be/IE15396964/representation,0,Imported from Lovaniensia_DIGCOL.xml
3030,http://anet.be/record/stcv/stcvopac/c:stcv:12912212,0,Imported from Lovaniensia_DIGCOL.xml
3030,http://resolver.libis.be/IE15366765/representation,0,Imported from Lovaniensia_DIGCOL.xml
3032,https://anet.be/record/stcvopac/c:stcv:12914052,0,Imported from Lovaniensia_DIGCOL.xml
3032,http://resolver.libis.be/IE15383343/representation,0,Imported from Lovaniensia_DIGCOL.xml
3033,https://www.ustc.ac.uk/editions/160185,0,Imported from Lovaniensia_DIGCOL.xml
3033,http://resolver.libis.be/IE15382281/representation,0,Imported from Lovaniensia_DIGCOL.xml
3034,https://www.ustc.ac.uk/editions/170409,0,Imported from Lovaniensia_DIGCOL.xml
3034,http://resolver.libis.be/IE15381651/representation,0,Imported from Lovaniensia_DIGCOL.xml
3035,https://www.ustc.ac.uk/editions/152250,0,Imported from Lovaniensia_DIGCOL.xml
3035,http://resolver.libis.be/IE15380571/representation,0,Imported from Lovaniensia_DIGCOL.xml
3036,http://anet.be/record/stcv/stcvopac/c:stcv:12912981,0,Imported from Lovaniensia_DIGCOL.xml
3036,http://resolver.libis.be/IE15378501/representation,0,Imported from Lovaniensia_DIGCOL.xml
3037,https://anet.be/record/stcvopac/c:stcv:12914037/N,0,Imported from Lovaniensia_DIGCOL.xml
3037,http://resolver.libis.be/IE15377967/representation,0,Imported from Lovaniensia_DIGCOL.xml
3038,http://resolver.libis.be/IE15376101/representation,0,Imported from Lovaniensia_DIGCOL.xml
3039,https://anet.be/record/stcvopac/c:stcv:12914035,0,Imported from Lovaniensia_DIGCOL.xml
3039,http://resolver.libis.be/IE15374853/representation,0,Imported from Lovaniensia_DIGCOL.xml
3040,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE12721,0,Imported from Lovaniensia_DIGCOL.xml
3040,http://opac.sbn.it/opacsbn/opac/iccu/scheda.jsp?bid=IT\ICCU\CNCE\012721,0,Imported from Lovaniensia_DIGCOL.xml
3040,https://www.ustc.ac.uk/editions/823308,0,Imported from Lovaniensia_DIGCOL.xml
3040,https://books.google.be/books?id=9xEh3rnIhPkC,0,Imported from Lovaniensia_DIGCOL.xml
3040,http://resolver.libis.be/IE15435413/representation,0,Imported from Lovaniensia_DIGCOL.xml
3041,https://anet.be/record/stcvopac/c:stcv:12914041/N,0,Imported from Lovaniensia_DIGCOL.xml
3041,https://www.ustc.ac.uk/editions/1001445,0,Imported from Lovaniensia_DIGCOL.xml
3041,http://resolver.libis.be/IE15434477/representation,0,Imported from Lovaniensia_DIGCOL.xml
3042,https://kxp.k10plus.de/DB=1.28/CMD?ACT=SRCHA&IKT=8079&TRM=%273:314401P,0,Imported from Lovaniensia_DIGCOL.xml
3042,http://resolver.libis.be/IE15432539/representation,0,Imported from Lovaniensia_DIGCOL.xml
3043,https://www.ustc.ac.uk/editions/199530,0,Imported from Lovaniensia_DIGCOL.xml
3043,http://resolver.libis.be/IE15432077/representation,0,Imported from Lovaniensia_DIGCOL.xml
3044,https://www.ustc.ac.uk/editions/186183,0,Imported from Lovaniensia_DIGCOL.xml
3044,http://resolver.libis.be/IE15431579/representation,0,Imported from Lovaniensia_DIGCOL.xml
3045,https://www.ustc.ac.uk/editions/153535,0,Imported from Lovaniensia_DIGCOL.xml
3045,http://resolver.libis.be/IE15430841/representation,0,Imported from Lovaniensia_DIGCOL.xml
3046,http://resolver.libis.be/IE15430530/representation,0,Imported from Lovaniensia_DIGCOL.xml
3047,https://www.ustc.ac.uk/editions/162270,0,Imported from Lovaniensia_DIGCOL.xml
3047,http://resolver.libis.be/IE15430116/representation,0,Imported from Lovaniensia_DIGCOL.xml
3048,https://www.ustc.ac.uk/editions/162261,0,Imported from Lovaniensia_DIGCOL.xml
3048,http://resolver.libis.be/IE15429378/representation,0,Imported from Lovaniensia_DIGCOL.xml
3049,http://resolver.libis.be/IE15428466/representation,0,Imported from Lovaniensia_DIGCOL.xml
3050,http://resolver.libis.be/IE15427776/representation,0,Imported from Lovaniensia_DIGCOL.xml
3051,https://www.ustc.ac.uk/editions/186352,0,Imported from Lovaniensia_DIGCOL.xml
3051,http://resolver.libis.be/IE15427314/representation,0,Imported from Lovaniensia_DIGCOL.xml
3052,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10184291-1,0,Imported from Lovaniensia_DIGCOL.xml
3052,https://www.ustc.ac.uk/editions/147222,0,Imported from Lovaniensia_DIGCOL.xml
3052,http://resolver.libis.be/IE15426444/representation,0,Imported from Lovaniensia_DIGCOL.xml
3053,http://resolver.libis.be/IE15425988/representation,0,Imported from Lovaniensia_DIGCOL.xml
3054,http://resolver.libis.be/IE15402815/representation,0,Imported from Lovaniensia_DIGCOL.xml
3055,http://resolver.libis.be/IE15394483/representation,0,Imported from Lovaniensia_DIGCOL.xml
3056,https://anet.be/record/stcvopac/c:stcv:12914051,0,Imported from Lovaniensia_DIGCOL.xml
3056,http://resolver.libis.be/IE15394387/representation,0,Imported from Lovaniensia_DIGCOL.xml
3057,http://resolver.libis.be/IE15393031/representation,0,Imported from Lovaniensia_DIGCOL.xml
3058,https://anet.be/record/stcvopac/c:stcv:6623275,0,Imported from Lovaniensia_DIGCOL.xml
3058,http://resolver.libis.be/IE15391843/representation,0,Imported from Lovaniensia_DIGCOL.xml
3059,https://www.ustc.ac.uk/editions/406700,0,Imported from Lovaniensia_DIGCOL.xml
3059,http://resolver.libis.be/IE15390637/representation,0,Imported from Lovaniensia_DIGCOL.xml
3060,https://www.ustc.ac.uk/editions/404401,0,Imported from Lovaniensia_DIGCOL.xml
3060,http://resolver.libis.be/IE15389281/representation,0,Imported from Lovaniensia_DIGCOL.xml
3061,http://resolver.libis.be/IE15387781/representation,0,Imported from Lovaniensia_DIGCOL.xml
3062,http://resolver.libis.be/IE15386539/representation,0,Imported from Lovaniensia_DIGCOL.xml
3063,https://anet.be/record/stcvopac/c:stcv:12914055/N,0,Imported from Lovaniensia_DIGCOL.xml
3063,http://resolver.libis.be/IE15384829/representation,0,Imported from Lovaniensia_DIGCOL.xml
3064,http://resolver.libis.be/IE11540573/representation,0,Imported from Lovaniensia_DIGCOL.xml
3065,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=3219,0,Imported from Lovaniensia_DIGCOL.xml
3065,https://www.ustc.ac.uk/editions/403854,0,Imported from Lovaniensia_DIGCOL.xml
3065,http://resolver.libis.be/IE11540477/representation,0,Imported from Lovaniensia_DIGCOL.xml
3066,http://gateway-bayern.de/VD16+E+2917,0,Imported from Lovaniensia_DIGCOL.xml
3066,https://www.ustc.ac.uk/editions/651162,0,Imported from Lovaniensia_DIGCOL.xml
3066,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=1883,0,Imported from Lovaniensia_DIGCOL.xml
3066,http://resolver.staatsbibliothek-berlin.de/SBB0001987C00000000,0,Imported from Lovaniensia_DIGCOL.xml
3066,http://resolver.libis.be/IE11539229/representation,0,Imported from Lovaniensia_DIGCOL.xml
3067,http://resolver.libis.be/IE14284236/representation,0,Imported from Lovaniensia_DIGCOL.xml
3068,https://books.google.nl/books?id=xzU8AAAAcAAJ,0,Imported from Lovaniensia_DIGCOL.xml
3068,http://resolver.libis.be/IE14283714/representation,0,Imported from Lovaniensia_DIGCOL.xml
3069,https://www.ustc.ac.uk/editions/150080,0,Imported from Lovaniensia_DIGCOL.xml
3069,http://resolver.libis.be/IE14282634/representation,0,Imported from Lovaniensia_DIGCOL.xml
3070,https://www.ustc.ac.uk/editions/150069,0,Imported from Lovaniensia_DIGCOL.xml
3070,http://resolver.libis.be/IE14282208/representation,0,Imported from Lovaniensia_DIGCOL.xml
3071,http://resolver.libis.be/IE14282106/representation,0,Imported from Lovaniensia_DIGCOL.xml
3072,https://www.ustc.ac.uk/editions/408741,0,Imported from Lovaniensia_DIGCOL.xml
3072,http://resolver.libis.be/IE14281572/representation,0,Imported from Lovaniensia_DIGCOL.xml
3073,https://lib.ugent.be/catalog/rug01:001272445,0,Imported from Lovaniensia_DIGCOL.xml
3073,http://resolver.libis.be/IE14281350/representation,0,Imported from Lovaniensia_DIGCOL.xml
3074,https://www.ustc.ac.uk/editions/409527,0,Imported from Lovaniensia_DIGCOL.xml
3074,http://resolver.libis.be/IE14280720/representation,0,Imported from Lovaniensia_DIGCOL.xml
3075,http://resolver.libis.be/IE14279754/representation,0,Imported from Lovaniensia_DIGCOL.xml
3076,http://id.sbn.it/bid/CNCE012697,0,Imported from Lovaniensia_DIGCOL.xml
3076,https://www.ustc.ac.uk/editions/823284,0,Imported from Lovaniensia_DIGCOL.xml
3076,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE12697,0,Imported from Lovaniensia_DIGCOL.xml
3076,http://resolver.libis.be/IE14278872/representation,0,Imported from Lovaniensia_DIGCOL.xml
3077,https://www.ustc.ac.uk/editions/411766,0,Imported from Lovaniensia_DIGCOL.xml
3077,http://resolver.libis.be/IE14278482/representation,0,Imported from Lovaniensia_DIGCOL.xml
3078,https://www.ustc.ac.uk/editions/437579,0,Imported from Lovaniensia_DIGCOL.xml
3078,https://anet.be/record/stcvopac/c:stcv:12923802,0,Imported from Lovaniensia_DIGCOL.xml
3078,http://resolver.libis.be/IE14278044/representation,0,Imported from Lovaniensia_DIGCOL.xml
3079,http://id.sbn.it/bid/PUVE006076,0,Imported from Lovaniensia_DIGCOL.xml
3079,https://www.ustc.ac.uk/editions/137755,0,Imported from Lovaniensia_DIGCOL.xml
3079,http://resolver.libis.be/IE14277636/representation,0,Imported from Lovaniensia_DIGCOL.xml
3080,http://id.sbn.it/bid/PUVE006076,0,Imported from Lovaniensia_DIGCOL.xml
3080,https://www.ustc.ac.uk/editions/137755,0,Imported from Lovaniensia_DIGCOL.xml
3080,http://resolver.libis.be/IE14277486/representation,0,Imported from Lovaniensia_DIGCOL.xml
3081,http://resolver.libis.be/IE14276904/representation,0,Imported from Lovaniensia_DIGCOL.xml
3082,https://anet.be/record/stcvopac/c:stcv:12911832,0,Imported from Lovaniensia_DIGCOL.xml
3082,https://www.ustc.ac.uk/editions/1001338,0,Imported from Lovaniensia_DIGCOL.xml
3082,http://resolver.libis.be/IE14276562/representation,0,Imported from Lovaniensia_DIGCOL.xml
3083,https://www.ustc.ac.uk/editions/412979,0,Imported from Lovaniensia_DIGCOL.xml
3083,http://resolver.libis.be/IE14276220/representation,0,Imported from Lovaniensia_DIGCOL.xml
3084,http://id.sbn.it/bid/CNCE012703,0,Imported from Lovaniensia_DIGCOL.xml
3084,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE12703,0,Imported from Lovaniensia_DIGCOL.xml
3084,https://www.ustc.ac.uk/editions/823288,0,Imported from Lovaniensia_DIGCOL.xml
3084,https://books.google.be/books?id=wuva8i2XO2UC,0,Imported from Lovaniensia_DIGCOL.xml
3084,http://resolver.libis.be/IE14274366/representation,0,Imported from Lovaniensia_DIGCOL.xml
3085,http://resolver.libis.be/IE13358453/representation,0,Imported from Lovaniensia_DIGCOL.xml
3086,https://books.google.fr/books?id=4Gt3gBl_eY0C,0,Imported from Lovaniensia_DIGCOL.xml
3086,https://www.ustc.ac.uk/editions/147077,0,Imported from Lovaniensia_DIGCOL.xml
3086,http://id.sbn.it/bid/TO0E041535,0,Imported from Lovaniensia_DIGCOL.xml
3086,http://resolver.libis.be/IE13356479/representation,0,Imported from Lovaniensia_DIGCOL.xml
3087,http://data.onb.ac.at/rec/AC10247417,0,Imported from Lovaniensia_DIGCOL.xml
3087,https://www.ustc.ac.uk/editions/403361,0,Imported from Lovaniensia_DIGCOL.xml
3087,http://resolver.libis.be/IE13355561/representation,0,Imported from Lovaniensia_DIGCOL.xml
3088,https://www.ustc.ac.uk/editions/402599,0,Imported from Lovaniensia_DIGCOL.xml
3088,http://lib.ugent.be/catalog/bkt01:000281691,0,Imported from Lovaniensia_DIGCOL.xml
3088,http://nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb00007720-6,0,Imported from Lovaniensia_DIGCOL.xml
3088,http://resolver.libis.be/IE13354739/representation,0,Imported from Lovaniensia_DIGCOL.xml
3089,https://lib.ugent.be/catalog/rug01:002385746,0,Imported from Lovaniensia_DIGCOL.xml
3089,https://www.ustc.ac.uk/editions/401327,0,Imported from Lovaniensia_DIGCOL.xml
3089,http://resolver.libis.be/IE13354313/representation,0,Imported from Lovaniensia_DIGCOL.xml
3090,https://www.ustc.ac.uk/editions/443304,0,Imported from Lovaniensia_DIGCOL.xml
3090,http://resolver.libis.be/IE13354127/representation,0,Imported from Lovaniensia_DIGCOL.xml
3092,http://anet.be/record/stcv/stcvopac/c:stcv:6898535,0,Imported from Lovaniensia_DIGCOL.xml
3092,http://resolver.libis.be/IE13352435/representation,0,Imported from Lovaniensia_DIGCOL.xml
3093,https://www.ustc.ac.uk/editions/671928,0,Imported from Lovaniensia_DIGCOL.xml
3093,http://gateway-bayern.de/VD16+K+323,0,Imported from Lovaniensia_DIGCOL.xml
3093,http://data.onb.ac.at/ABO/%2BZ222301904,0,Imported from Lovaniensia_DIGCOL.xml
3093,http://resolver.libis.be/IE13351919/representation,0,Imported from Lovaniensia_DIGCOL.xml
3094,http://edit16.iccu.sbn.it/scripts/iccu_ext.dll?fn=10&i=43435,0,Imported from Lovaniensia_DIGCOL.xml
3094,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10201779-9,0,Imported from Lovaniensia_DIGCOL.xml
3094,http://resolver.libis.be/IE13351841/representation,0,Imported from Lovaniensia_DIGCOL.xml
3095,https://books.google.be/books?id=3EaHZLHKyaEC,0,Imported from Lovaniensia_DIGCOL.xml
3095,http://id.sbn.it/bid/BVEE019922,0,Imported from Lovaniensia_DIGCOL.xml
3095,http://resolver.libis.be/IE13349721/representation,0,Imported from Lovaniensia_DIGCOL.xml
3096,http://resolver.libis.be/IE13346401/representation,0,Imported from Lovaniensia_DIGCOL.xml
3097,https://anet.be/record/stcvopac/c:stcv:12914014,0,Imported from Lovaniensia_DIGCOL.xml
3097,https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10687891-1,0,Imported from Lovaniensia_DIGCOL.xml
3097,http://resolver.libis.be/IE13314517/representation,0,Imported from Lovaniensia_DIGCOL.xml
3098,http://picarta.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=840341881,0,Imported from Lovaniensia_DIGCOL.xml
3098,https://www.ustc.ac.uk/editions/1029005,0,Imported from Lovaniensia_DIGCOL.xml
3098,http://resolver.libis.be/IE13313419/representation,0,Imported from Lovaniensia_DIGCOL.xml
3099,http://gateway-bayern.de/VD16+ZV+3605,0,Imported from Lovaniensia_DIGCOL.xml
3099,https://www.ustc.ac.uk/editions/611302,0,Imported from Lovaniensia_DIGCOL.xml
3099,http://resolver.libis.be/IE13312639/representation,0,Imported from Lovaniensia_DIGCOL.xml
3100,http://resolver.libis.be/IE13311949/representation,0,Imported from Lovaniensia_DIGCOL.xml
3101,http://id.sbn.it/bid/TSAE005812,0,Imported from Lovaniensia_DIGCOL.xml
3101,http://picarta.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=184047609,0,Imported from Lovaniensia_DIGCOL.xml
3101,https://books.google.be/books?id=U41bAAAAcAAJ&,0,Imported from Lovaniensia_DIGCOL.xml
3101,http://resolver.libis.be/IE13310221/representation,0,Imported from Lovaniensia_DIGCOL.xml
3102,http://picarta.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=830665331,0,Imported from Lovaniensia_DIGCOL.xml
3102,https://books.google.be/books?id=VGNhAAAAcAAJ,0,Imported from Lovaniensia_DIGCOL.xml
3102,http://resolver.libis.be/IE13308255/representation,0,Imported from Lovaniensia_DIGCOL.xml
3104,http://picarta.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=83341688X,0,Imported from Lovaniensia_DIGCOL.xml
3104,https://lib.ugent.be/catalog/rug01:001706565,0,Imported from Lovaniensia_DIGCOL.xml
3104,http://resolver.libis.be/IE13306113/representation,0,Imported from Lovaniensia_DIGCOL.xml
3105,http://id.sbn.it/bid/CNCE012713,0,Imported from Lovaniensia_DIGCOL.xml
3105,http://resolver.libis.be/IE13305141/representation,0,Imported from Lovaniensia_DIGCOL.xml
3106,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10172270-5,0,Imported from Lovaniensia_DIGCOL.xml
3106,http://gateway-bayern.de/VD16+L+1985,0,Imported from Lovaniensia_DIGCOL.xml
3106,http://resolver.libis.be/IE13292599/representation,0,Imported from Lovaniensia_DIGCOL.xml
3107,http://resolver.libis.be/IE13291447/representation,0,Imported from Lovaniensia_DIGCOL.xml
3109,http://resolver.libis.be/IE13289641/representation,0,Imported from Lovaniensia_DIGCOL.xml
3110,https://books.google.be/books?id=XsAkoGovG7QC,0,Imported from Lovaniensia_DIGCOL.xml
3110,http://resolver.libis.be/IE13287061/representation,0,Imported from Lovaniensia_DIGCOL.xml
3111,http://resolver.libis.be/IE13285735/representation,0,Imported from Lovaniensia_DIGCOL.xml
3112,http://gateway-bayern.de/VD16+H+4807,0,Imported from Lovaniensia_DIGCOL.xml
3112,https://www.ustc.ac.uk/editions/608049,0,Imported from Lovaniensia_DIGCOL.xml
3112,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10167916-9,0,Imported from Lovaniensia_DIGCOL.xml
3112,http://resolver.libis.be/IE13285261/representation,0,Imported from Lovaniensia_DIGCOL.xml
3113,http://resolver.libis.be/IE13284535/representation,0,Imported from Lovaniensia_DIGCOL.xml
3114,https://www.ustc.ac.uk/editions/209426,0,Imported from Lovaniensia_DIGCOL.xml
3114,http://resolver.libis.be/IE13282321/representation,0,Imported from Lovaniensia_DIGCOL.xml
3116,http://gateway-bayern.de/VD16+ZV+4126,0,Imported from Lovaniensia_DIGCOL.xml
3116,http://data.onb.ac.at/rep/109FA133,0,Imported from Lovaniensia_DIGCOL.xml
3116,http://resolver.libis.be/IE13021619/representation,0,Imported from Lovaniensia_DIGCOL.xml
3117,http://resolver.libis.be/IE13021253/representation,0,Imported from Lovaniensia_DIGCOL.xml
3118,http://resolver.libis.be/IE13020983/representation,0,Imported from Lovaniensia_DIGCOL.xml
3119,http://resolver.libis.be/IE13019579/representation,0,Imported from Lovaniensia_DIGCOL.xml
3120,http://id.sbn.it/bid/BVEE019070,0,Imported from Lovaniensia_DIGCOL.xml
3120,https://www.ustc.ac.uk/editions/608662,0,Imported from Lovaniensia_DIGCOL.xml
3120,http://daten.digitale-sammlungen.de/bsb00005458/images/,0,Imported from Lovaniensia_DIGCOL.xml
3120,http://resolver.libis.be/IE13019261/representation,0,Imported from Lovaniensia_DIGCOL.xml
3121,http://resolver.libis.be/IE13016408/representation,0,Imported from Lovaniensia_DIGCOL.xml
3122,http://anet.be/record/stcv/stcvopac/c:stcv:12916789,0,Imported from Lovaniensia_DIGCOL.xml
3122,http://resolver.libis.be/IE13014416/representation,0,Imported from Lovaniensia_DIGCOL.xml
3122,http://resolver.libis.be/IE13012185/representation,0,Imported from Lovaniensia_DIGCOL.xml
3125,https://anet.be/record/stcvopac/c:stcv:6939271,0,Imported from Lovaniensia_DIGCOL.xml
3125,http://resolver.libis.be/IE12979445/representation,0,Imported from Lovaniensia_DIGCOL.xml
3126,http://resolver.libis.be/IE12977795/representation,0,Imported from Lovaniensia_DIGCOL.xml
3129,https://anet.be/record/stcvopac/c:stcv:12914016,0,Imported from Lovaniensia_DIGCOL.xml
3129,http://resolver.libis.be/IE12976259/representation,0,Imported from Lovaniensia_DIGCOL.xml
3130,http://resolver.libis.be/IE12976085/representation,0,Imported from Lovaniensia_DIGCOL.xml
3131,http://id.sbn.it/bid/UBOE029972,0,Imported from Lovaniensia_DIGCOL.xml
3131,http://resolver.libis.be/IE12975971/representation,0,Imported from Lovaniensia_DIGCOL.xml
3132,https://www.ustc.ac.uk/editions/667090,0,Imported from Lovaniensia_DIGCOL.xml
3132,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10998877-4,0,Imported from Lovaniensia_DIGCOL.xml
3132,http://resolver.libis.be/IE12975617/representation,0,Imported from Lovaniensia_DIGCOL.xml
3133,http://resolver.libis.be/IE12975443/representation,0,Imported from Lovaniensia_DIGCOL.xml
3134,https://www.ustc.ac.uk/editions/404318,0,Imported from Lovaniensia_DIGCOL.xml
3134,http://resolver.libis.be/IE12975173/representation,0,Imported from Lovaniensia_DIGCOL.xml
3138,http://gateway-bayern.de/VD16+C+4182,0,Imported from Lovaniensia_DIGCOL.xml
3138,https://www.ustc.ac.uk/editions/661285,0,Imported from Lovaniensia_DIGCOL.xml
3138,http://resolver.libis.be/IE12973157/representation,0,Imported from Lovaniensia_DIGCOL.xml
3140,http://resolver.libis.be/IE12966163/representation,0,Imported from Lovaniensia_DIGCOL.xml
3141,https://www.ustc.ac.uk/editions/1527756,0,Imported from Lovaniensia_DIGCOL.xml
3141,http://resolver.libis.be/IE12966019/representation,0,Imported from Lovaniensia_DIGCOL.xml
3142,http://resolver.libis.be/IE12965761/representation,0,Imported from Lovaniensia_DIGCOL.xml
3143,http://resolver.libis.be/IE12965473/representation,0,Imported from Lovaniensia_DIGCOL.xml
3144,https://books.google.com/books?id=7BtZAAAAcAAJ,0,Imported from Lovaniensia_DIGCOL.xml
3144,http://resolver.libis.be/IE12963793/representation,0,Imported from Lovaniensia_DIGCOL.xml
3145,http://lib.ugent.be/catalog/bkt01:000394922,0,Imported from Lovaniensia_DIGCOL.xml
3145,http://resolver.libis.be/IE12962407/representation,0,Imported from Lovaniensia_DIGCOL.xml
3145,http://resolver.libis.be/IE12961069/representation,0,Imported from Lovaniensia_DIGCOL.xml
3146,http://lib.ugent.be/catalog/bkt01:000394922,0,Imported from Lovaniensia_DIGCOL.xml
3146,http://resolver.libis.be/IE12962407/representation,0,Imported from Lovaniensia_DIGCOL.xml
3146,http://resolver.libis.be/IE12961069/representation,0,Imported from Lovaniensia_DIGCOL.xml
3147,http://gateway-bayern.de/VD16+R+1745,0,Imported from Lovaniensia_DIGCOL.xml
3147,https://www.ustc.ac.uk/editions/612808,0,Imported from Lovaniensia_DIGCOL.xml
3147,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10167909-4,0,Imported from Lovaniensia_DIGCOL.xml
3147,http://resolver.libis.be/IE12960931/representation,0,Imported from Lovaniensia_DIGCOL.xml
3148,http://id.sbn.it/bid/BVEE037449,0,Imported from Lovaniensia_DIGCOL.xml
3148,https://books.google.be/books?id=8xQHW_Yv3a8C,0,Imported from Lovaniensia_DIGCOL.xml
3148,https://books.google.fr/books?id=WLhOmAP_kwUC,0,Imported from Lovaniensia_DIGCOL.xml
3148,http://resolver.libis.be/IE12960367/representation,0,Imported from Lovaniensia_DIGCOL.xml
3149,http://anet.be/record/stcv/stcvopac/c:stcv:12914020,0,Imported from Lovaniensia_DIGCOL.xml
3149,http://resolver.libis.be/IE12960199/representation,0,Imported from Lovaniensia_DIGCOL.xml
3150,https://books.google.be/books?id=n-tzM7Nh-hcC,0,Imported from Lovaniensia_DIGCOL.xml
3150,http://id.sbn.it/bid/BVEE054598,0,Imported from Lovaniensia_DIGCOL.xml
3150,http://resolver.libis.be/IE12960049/representation,0,Imported from Lovaniensia_DIGCOL.xml
3151,http://id.sbn.it/bid/BVEE054594,0,Imported from Lovaniensia_DIGCOL.xml
3151,https://books.google.be/books?id=EKHsxjms1zkC,0,Imported from Lovaniensia_DIGCOL.xml
3151,http://resolver.libis.be/IE12959263/representation,0,Imported from Lovaniensia_DIGCOL.xml
3157,http://resolver.libis.be/IE12958172/representation,0,Imported from Lovaniensia_DIGCOL.xml
3158,http://resolver.libis.be/IE12959084/representation,0,Imported from Lovaniensia_DIGCOL.xml
3158,http://resolver.libis.be/IE12958574/representation,0,Imported from Lovaniensia_DIGCOL.xml
3158,http://resolver.libis.be/IE12958070/representation,0,Imported from Lovaniensia_DIGCOL.xml
3158,http://resolver.libis.be/IE12957914/representation,0,Imported from Lovaniensia_DIGCOL.xml
3158,http://resolver.libis.be/IE12958892/representation,0,Imported from Lovaniensia_DIGCOL.xml
3158,http://resolver.libis.be/IE12959018/representation,0,Imported from Lovaniensia_DIGCOL.xml
3158,http://resolver.libis.be/IE12958472/representation,0,Imported from Lovaniensia_DIGCOL.xml
3158,http://resolver.libis.be/IE12958676/representation,0,Imported from Lovaniensia_DIGCOL.xml
3158,http://resolver.libis.be/IE12958790/representation,0,Imported from Lovaniensia_DIGCOL.xml
3159,http://resolver.libis.be/IE12959084/representation,0,Imported from Lovaniensia_DIGCOL.xml
3159,http://resolver.libis.be/IE12958574/representation,0,Imported from Lovaniensia_DIGCOL.xml
3159,http://resolver.libis.be/IE12958070/representation,0,Imported from Lovaniensia_DIGCOL.xml
3159,http://resolver.libis.be/IE12957914/representation,0,Imported from Lovaniensia_DIGCOL.xml
3159,http://resolver.libis.be/IE12958892/representation,0,Imported from Lovaniensia_DIGCOL.xml
3159,http://resolver.libis.be/IE12959018/representation,0,Imported from Lovaniensia_DIGCOL.xml
3159,http://resolver.libis.be/IE12958472/representation,0,Imported from Lovaniensia_DIGCOL.xml
3159,http://resolver.libis.be/IE12958676/representation,0,Imported from Lovaniensia_DIGCOL.xml
3159,http://resolver.libis.be/IE12958790/representation,0,Imported from Lovaniensia_DIGCOL.xml
3160,http://resolver.libis.be/IE12959084/representation,0,Imported from Lovaniensia_DIGCOL.xml
3160,http://resolver.libis.be/IE12958574/representation,0,Imported from Lovaniensia_DIGCOL.xml
3160,http://resolver.libis.be/IE12958070/representation,0,Imported from Lovaniensia_DIGCOL.xml
3160,http://resolver.libis.be/IE12957914/representation,0,Imported from Lovaniensia_DIGCOL.xml
3160,http://resolver.libis.be/IE12958892/representation,0,Imported from Lovaniensia_DIGCOL.xml
3160,http://resolver.libis.be/IE12959018/representation,0,Imported from Lovaniensia_DIGCOL.xml
3160,http://resolver.libis.be/IE12958472/representation,0,Imported from Lovaniensia_DIGCOL.xml
3160,http://resolver.libis.be/IE12958676/representation,0,Imported from Lovaniensia_DIGCOL.xml
3160,http://resolver.libis.be/IE12958790/representation,0,Imported from Lovaniensia_DIGCOL.xml
3161,http://resolver.libis.be/IE12959084/representation,0,Imported from Lovaniensia_DIGCOL.xml
3161,http://resolver.libis.be/IE12958574/representation,0,Imported from Lovaniensia_DIGCOL.xml
3161,http://resolver.libis.be/IE12958070/representation,0,Imported from Lovaniensia_DIGCOL.xml
3161,http://resolver.libis.be/IE12957914/representation,0,Imported from Lovaniensia_DIGCOL.xml
3161,http://resolver.libis.be/IE12958892/representation,0,Imported from Lovaniensia_DIGCOL.xml
3161,http://resolver.libis.be/IE12959018/representation,0,Imported from Lovaniensia_DIGCOL.xml
3161,http://resolver.libis.be/IE12958472/representation,0,Imported from Lovaniensia_DIGCOL.xml
3161,http://resolver.libis.be/IE12958676/representation,0,Imported from Lovaniensia_DIGCOL.xml
3161,http://resolver.libis.be/IE12958790/representation,0,Imported from Lovaniensia_DIGCOL.xml
3162,http://resolver.libis.be/IE12959084/representation,0,Imported from Lovaniensia_DIGCOL.xml
3162,http://resolver.libis.be/IE12958574/representation,0,Imported from Lovaniensia_DIGCOL.xml
3162,http://resolver.libis.be/IE12958070/representation,0,Imported from Lovaniensia_DIGCOL.xml
