external_id,fm_id,project_fm_id,import
9912940840101488,8424,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912940980101488,8425,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912941060101488,8426,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912941500101488,8427,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912941590101488,8428,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912941610101488,8429,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912941630101488,8430,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912947500101488,8431,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912948450101488,8432,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912948500101488,8433,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912948680101488,8434,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912948770101488,8435,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912952450101488,8436,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912952630101488,8437,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912952700101488,8438,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912952850101488,8439,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912952920101488,8440,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912952960101488,8441,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912952990101488,8442,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912953020101488,8443,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912953060101488,8444,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912953160101488,8445,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912953190101488,8446,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912953280101488,8447,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912953310101488,8448,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912953370101488,8449,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912953430101488,8450,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912953480101488,8451,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912954000101488,8452,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912954020101488,8453,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912954080101488,8454,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912954110101488,8455,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9913040370101488,8456,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915582820101488,8457,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915582900101488,8458,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915583330101488,8459,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915583950101488,8460,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915583990101488,8461,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915585750101488,8462,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915585880101488,8463,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915586010101488,8464,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915586070101488,8465,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915587350101488,8466,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915587810101488,8467,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912760520101488,8468,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912760770101488,8469,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912760830101488,8470,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912761820101488,8471,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912761970101488,8472,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912762050101488,8473,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912762200101488,8474,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912762360101488,8475,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912762380101488,8476,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912762570101488,8477,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912762660101488,8478,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912763400101488,8479,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912763430101488,8480,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912763470101488,8481,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912764580101488,8482,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912764870101488,8483,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912764910101488,8484,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912764940101488,8485,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912765320101488,8486,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912766180101488,8487,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912766310101488,8488,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912766470101488,8489,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912767000101488,8490,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912767470101488,8491,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912767730101488,8492,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912767820101488,8493,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912768180101488,8494,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912768190101488,8495,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912768310101488,8496,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912768340101488,8497,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912768390101488,8498,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912768530101488,8499,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912768570101488,8500,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912768710101488,8501,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912769350101488,8502,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912769370101488,8503,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912769430101488,8504,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912769490101488,8505,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912769560101488,8506,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912769650101488,8507,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912769780101488,8508,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912769840101488,8509,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912769970101488,8510,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912771110101488,8511,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912771320101488,8512,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912771430101488,8513,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912771610101488,8514,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912771670101488,8515,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912772140101488,8516,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912772310101488,8517,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912772600101488,8518,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912772620101488,8519,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912772640101488,8520,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912772810101488,8521,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912772840101488,8522,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912772930101488,8523,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912773000101488,8524,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912773090101488,8525,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912775560101488,8526,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912775880101488,8527,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912776030101488,8528,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912776160101488,8529,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912776860101488,8530,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912777740101488,8531,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912777860101488,8532,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912778170101488,8533,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912778190101488,8534,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912778480101488,8535,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912779640101488,8536,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912779720101488,8537,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912779750101488,8538,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912781670101488,8539,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912781680101488,8540,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912781710101488,8541,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912781840101488,8542,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912782250101488,8543,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912782290101488,8544,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912782340101488,8545,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912782410101488,8546,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912783700101488,8547,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912783730101488,8548,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912783830101488,8549,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912783950101488,8550,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912784100101488,8551,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912784470101488,8552,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912785410101488,8553,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912785430101488,8554,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912785500101488,8555,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912785540101488,8556,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912785690101488,8557,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912785860101488,8558,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912785930101488,8559,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912786140101488,8560,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912786250101488,8561,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912786940101488,8562,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912788610101488,8563,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912788740101488,8564,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912788850101488,8565,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912790670101488,8566,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912790880101488,8567,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989549420101488,8568,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989549470101488,8569,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989549500101488,8570,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989549560101488,8571,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989549630101488,8572,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989549700101488,8573,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989550260101488,8574,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989550340101488,8575,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989550400101488,8576,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989550520101488,8577,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989550640101488,8578,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989550690101488,8579,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989550730101488,8580,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989550820101488,8581,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989551030101488,8582,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989551420101488,8583,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989553190101488,8584,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989553360101488,8585,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989554330101488,8586,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989554690101488,8587,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989555050101488,8588,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989555150101488,8589,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989555220101488,8590,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989555290101488,8591,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989555320101488,8592,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989555370101488,8593,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989555490101488,8594,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989555610101488,8595,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989555670101488,8596,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989555840101488,8597,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989556250101488,8598,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989556310101488,8599,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989556370101488,8600,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989557890101488,8601,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989557900101488,8602,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989557910101488,8603,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989557940101488,8604,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989557970101488,8605,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989557980101488,8606,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558010101488,8607,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558020101488,8608,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558030101488,8609,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558060101488,8610,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558080101488,8611,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558090101488,8612,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558130101488,8613,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558170101488,8614,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558210101488,8615,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558230101488,8616,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989558410101488,8617,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989563540101488,8618,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989563590101488,8619,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989563670101488,8620,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989563700101488,8621,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564030101488,8622,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564070101488,8623,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564200101488,8624,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564270101488,8625,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564430101488,8626,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564470101488,8627,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564570101488,8628,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564620101488,8629,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564660101488,8630,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564880101488,8631,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564940101488,8632,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989564960101488,8633,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989565160101488,8634,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989565200101488,8635,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989565330101488,8636,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989565350101488,8637,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989565460101488,8638,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989571740101488,8639,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989571770101488,8640,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989571780101488,8641,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989571900101488,8642,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989571980101488,8643,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989572160101488,8644,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989572210101488,8645,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989572240101488,8646,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989572550101488,8647,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989572820101488,8648,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989572860101488,8649,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989573030101488,8650,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989573370101488,8651,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989573460101488,8652,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989574250101488,8653,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989574280101488,8654,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989574310101488,8655,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989574590101488,8656,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989574700101488,8657,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989574790101488,8658,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989574920101488,8659,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989575110101488,8660,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989575350101488,8661,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989575490101488,8662,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989575520101488,8663,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989575600101488,8664,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989576280101488,8665,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989576320101488,8666,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989576350101488,8667,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989248620101488,8668,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989248680101488,8669,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989248780101488,8670,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989248960101488,8671,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989249030101488,8672,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989249940101488,8673,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989250000101488,8674,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989250180101488,8675,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989250500101488,8676,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989251320101488,8677,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989251380101488,8678,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989251430101488,8679,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989251460101488,8680,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989251490101488,8681,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989251500101488,8682,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989251510101488,8683,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989251530101488,8684,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989251560101488,8685,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989251780101488,8686,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989252030101488,8687,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989252130101488,8688,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989252210101488,8689,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989252410101488,8690,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989252480101488,8691,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989252550101488,8692,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989252810101488,8693,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989252900101488,8694,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989253220101488,8695,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989253300101488,8696,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989253350101488,8697,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989259100101488,8698,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989259130101488,8699,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989259140101488,8700,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989290970101488,8701,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989291200101488,8702,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989291270101488,8703,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989291480101488,8704,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989291580101488,8705,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989291630101488,8706,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989291650101488,8707,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989291730101488,8708,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989291950101488,8709,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989292190101488,8710,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989292310101488,8711,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989292330101488,8712,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989292380101488,8713,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989292640101488,8714,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989292710101488,8715,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989293030101488,8716,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989293120101488,8717,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989293200101488,8718,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989293530101488,8719,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989293810101488,8720,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989294140101488,8721,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989294220101488,8722,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989294320101488,8723,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989294430101488,8724,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989294490101488,8725,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989294830101488,8726,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989294880101488,8727,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989294950101488,8728,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989295290101488,8729,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989295380101488,8730,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989295440101488,8731,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989295590101488,8732,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989316360101488,8733,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
