"1426","1794","92","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.495","0","0","0","0","4.29167","","05/02/2024 11:47:15","Yanne","Bergen-op-Zoom","62","","0","","",""
"1426","1794","158","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Beringen","63","","0","","",""
"1683","1794","4","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","52.00306","0","0","0","0","4.48723","","05/02/2024 11:47:15","Yanne","Berkel","64","","0","","",""
"1426","1794","49","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.1176","0","0","0","0","4.65835","","05/02/2024 11:47:15","Yanne","Berlaar","65","","0","","",""
"1426","1794","33","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.86403","0","0","0","0","4.62918","","05/02/2024 11:47:15","Yanne","Bertem","66","","0","","",""
"1485","1794","5","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.69533","0","0","0","0","5.09077","","05/02/2024 11:47:15","Yanne","Bertrée","67","","0","","",""
"1734","1794","2","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Best","68","","0","","",""
"1616","1794","14","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Bever","69","","0","","",""
"1529","1776","2","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Beveren","70","","0","","",""
"1485","1794","23","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.08646","0","0","0","0","5.21855","","05/02/2024 11:47:15","Yanne","Beverlo","71","Luik","0","","",""
"1651","1794","2","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Bevingen","72","Luik","0","","",""
"1616","1794","12","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.35213","0","0","0","0","4.21616","","05/02/2024 11:47:15","Yanne","Bienne-lez-Happart","73","","0","","",""
"1616","1794","9","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.71143","0","0","0","0","4.58658","","05/02/2024 11:47:15","Yanne","Bierges","74","","0","","",""
"1790","1794","1","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Bilg","75","","0","","",""
"1426","1794","50","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.87325","0","0","0","0","5.5184","","05/02/2024 11:47:15","Yanne","Bilzen","76","","0","","",""
"1453","1794","591","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.41155","0","0","0","0","4.16469","","05/02/2024 11:47:15","Yanne","Binche","77","","0","","",""
"1683","1794","6","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.82378","0","0","0","0","3.22844","","05/02/2024 11:47:15","Yanne","Bissegem","78","","0","","",""
"1776","1794","2","","1","","395","Grand Duchy of Luxembourg","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","395","0","0","0","","","05/02/2024 11:47:15","Yanne","Bissen","79","","0","","",""
"1683","1794","4","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.05585","0","0","0","0","4.37668","","05/02/2024 11:47:15","Yanne","Blaasveld","80","","0","","",""
"1651","1794","2","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.62095","0","0","0","0","3.30521","","05/02/2024 11:47:15","Yanne","Blandain","81","","0","","",""
"1734","1794","5","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.50038","0","0","0","0","3.66008","","05/02/2024 11:47:15","Yanne","Blaton","82","Bergen","0","","",""
