"961","Anguiensis"
"962","Angus"
"963","Anhée"
"964","Anicensis"
"965","Aniche"
"966","Aniciensis"
"967","Aniel"
"968","Aniensis"
"969","Anietensis"
"970","Anloy"
"971","Anmeriensis"
"972","Annan"
"973","Annemontanus"
"974","Annen"
"975","Anniensis"
"976","Anno"
"977","Annoriensis"
"978","Annoriexus"
"979","Anseremme"
"980","Ansuranensis"
"981","Ansuranus"
"982","Anten"
"983","Antene"
"984","Antgardiensis"
"985","Anthanstreviensis"
"986","Anthée"
"987","Antheit"
"988","Anthensis"
"989","Antoij"
"990","Antorpe"
"991","Antragiensis"
"992","Antrim"
"993","Antrovicanus"
"994","Anuellanus"
"995","Anuiniensis"
"996","Anvaing"
"997","Aorinnes"
"998","Aostensis"
"999","Apeldoorn"
"1000","Appels"
"1001","Appelterre-Eichem"
"1002","Apriessiacensis"
"1003","Apursis"
"1004","Aquakenis"
"1005","Aqualiensis"
"1006","Aquetenensis"
"1007","Aquiensis"
"1008","Aquitaine"
"1009","Aragon"
"1010","Arbois"
"1011","Arbre"
"1012","Arcen"
"1013","Arcensis"
"1014","Archelensis"
"1015","Archensis"
"1016","Archimont"
"1017","Archiniensis"
"1018","Archipontanus"
"1019","Archtensis"
"1020","Archtmariensis"
"1021","Archy"
"1022","Arcken"
"1023","Arckenckensis"
"1024","Arckensis"
"1025","Ardagh"
"1026","Ardamakanus"
"1027","Ardennen"
"1028","Arderamensis"
"1029","Ardooie"
"1030","Ardres"
"1031","Arduennis"
"1032","Arebeek"
"1033","Areliensis"
"1034","Arembergensis"
"1035","Arenacensis"
"1036","Arenberg"
"1037","Arendonk"
"1038","Arenhiensis"
"1039","Argenteau"
"1040","Argentinensis"
"1041","Argentiniensis"
"1042","Argienne"
"1043","Arhousius"
"1044","Arkel"
"1045","Arken"
"1046","Arkene"
"1047","Arlanensis"
"1048","Arle"
"1049","Arleux"
"1050","Armacanus"
"1051","Armagh"
"1052","Armarianus"
"1053","Armeghensis"
"1054","Armeniensis"
"1055","Armentiers"
"1056","Arnadackanus"
"1057","Arnagensis"
"1058","Arneke"
"1059","Arnem"
"1060","Arnemuiden"
"1061","Arnon"
"1062","Arnstein"
"1063","Arnus"
"1064","Arocensis"
"1065","Arotanus"
"1066","Arotiensis"
"1067","Arovenne"
"1068","Arpe"
"1069","Arquennes"
"1070","Arras"
"1071","Arriniensis"
"1072","Arsa"
"1073","Arsensis"
"1074","Arsesiensis"
"1075","Arsle"
"1076","Artificiensis"
"1077","Artiniensis"
"1078","Artois"
"1079","Artristensis"
"1080","Arum"
"1081","Arville"
"1082","Arvoniensis"
"1083","Asbeck"
"1084","Asbroek"
"1085","Aschaffenburg"
"1086","Ascronkanus"
"1087","Asensis"
"1088","Asnedensis"
"1089","Aspelare"
"1090","Asper of Asperen check"
"1091","Asper"
"1092","Asperen"
"1093","Assauerburgensis"
"1094","Assebroek"
"1095","Assel"
"1096","Asselair"
"1097","Asselheim"
"1098","Asselt"
"1099","Assen"
"1100","Assendelft"
"1101","Assesse"
"1102","Assidiensis"
"1103","Ast"
"1104","Asten"
"1105","Astenet"
"1106","Asterle"
"1107","Astianus"
"1108","Astimée"
"1109","Asturië"
"1110","Aswidines"
"1111","Ath"
"1112","Atignij"
"1113","Atrabas"
"1114","Atrensis"
"1115","Atrigius"
"1116","Atrive"
"1117","Attenniensis"
"1118","Attin"
"1119","Attrabaten"
"1120","Attre"
"1121","Aubecanus"
"1122","Aubel"
"1123","Aubenton"
"1124","Auber"
"1125","Aublain"
"1126","Aubrives"
"1127","Audegaert"
"1128","Audiensis"
"1129","Audiniensis"
"1130","Audinus"
"1131","Audionensis"
"1132","Audonarcensis"
"1133","Audregnies"
"1134","Auerbach of Averbach check"
"1135","Auffe"
"1136","Aufflinensis"
"1137","Augsburg"
"1138","Aulmont"
"1139","Aulne"
"1140","Aulnois"
"1141","Auloij"
"1142","Aurchodiensis"
"1143","Aurich"
"1144","Auseroelt"
"1145","Austrovicanus"
"1146","Autehart"
"1147","Authe"
"1148","Autre-Église"
"1149","Auvancianus"
"1150","Auvelais"
"1151","Auveniensis"
"1152","Auvers-sur-Oise"
"1153","Auwircensis"
"1154","Auxellanus"
"1155","Avastenensis"
"1156","Ave-et-Auffe"
"1157","Avelgem"
"1158","Aveloensis"
"1159","Avenhorn"
"1160","Aveniensis"
"1161","Avenne-lez-Hannut"
"1162","Avennes"
"1163","Avensis"
"1164","Averbode"
"1165","Avercilanensis"
"1166","Averdiensis"
"1167","Avernas-le-Bauduin"
"1168","Averskerck"
"1169","Avesnes"
"1170","Avesnes-sur-Helpe"
"1171","Avillainche"
"1172","Avin"
"1173","Avinanus"
"1174","Aviolanus"
"1175","Aviolensis"
"1176","Avioth"
"1177","Avirtanus"
"1178","Awans"
"1179","Awinckel"
"1180","Axel"
"1181","Axellensis"
"1182","Aycuriensis"
"1183","Aye"
"1184","Aynacensis"
"1185","Baaigem"
"1186","Baal"
"1187","Baamsum"
"1188","Baardegem"
"1189","Baardwijk"
"1190","Baarland"
"1191","Baarle"
"1192","Baarle-Nassau"
"1193","Baarsdorp"
"1194","Baasrode"
"1195","Babenhausen"
"1196","Baceensis"
"1197","Bachelensis"
"1198","Bachensensis"
"1199","Baculensis"
"1200","Bad Colberg-Heldburg"
"1201","Bad Honnef"
"1202","Badegem"
"1203","Badel"
"1204","Badelensis"
"1205","Baden"
"1206","Badulo"
"1207","Baeliutensis"
"1208","Baerlaensis"
"1209","Baerlen"
"1210","Baerlo"
"1211","Baertensis"
"1212","Baeuff"
"1213","Baexem"
"1214","Bahelensis"
"1215","Baij"
"1216","Baileux"
"1217","Bailleul"
"1218","Baillonville"
"1219","Baionensis"
"1220","Baisi"
"1221","Baisieux"
"1222","Baisy"
"1223","Baisy-Thy"
"1224","Bajonensis"
"1225","Bakendorp"
"1226","Bakle"
"1227","Balacensis"
"1228","Balaguer"
"1229","Balanzonius"
"1230","Balarensis"
"1231","Balâtre"
"1232","Balcum"
"1233","Balduini"
"1234","Baldunensis"
"1235","Balduniensis"
"1236","Balduuiensis"
"1237","Bale"
"1238","Balegem"
"1239","Balemus"
"1240","Baleolanus"
"1241","Baliniensis"
"1242","Ballaar"
"1243","Ballaciensis"
"1244","Ballarensis"
"1245","Ballariensis"
"1246","Ballartanus"
"1247","Balle"
"1248","Balliensis"
"1249","Balonensis"
"1250","Bambeke"
"1251","Bamberg"
"1252","Bambrugge"
"1253","Ban"
"1254","Banckelensis"
"1255","Banetensis"
"1256","Banneux"
"1257","Banssierk"
"1258","Bapeaume"
"1259","Bappammes"
"1260","Barbanerzomensis"
"1261","Barbantinensis"
"1262","Barbazan "
"1263","Barbençon"
"1264","Barbentino"
"1265","Barbentio"
"1266","Barcelona"
"1267","Barcenalle"
"1268","Barco"
"1269","Barcy"
"1270","Barel"
"1271","Baren"
"1272","Barensis"
"1273","Barent"
"1274","Barenwijck"
"1275","Bariolo"
"1276","Barionson Sancte Andree"
"1277","Barliax"
"1278","Barll"
"1279","Barlo"
"1280","Barneveld"
"1281","Barniensis"
"1282","Barol"
"1283","Baronville"
"1284","Barre"
"1285","Barré"
"1286","Barro"
"1287","Barry"
"1288","Barsingerhorn"
"1289","Barsioe"
"1290","Bart"
"1291","Barteria"
"1292","Barvaux-sur-Ourthe"
"1293","Bascensis"
"1294","Baschleiden"
"1295","Baseck"
"1296","Basècles"
"1297","Basel"
"1298","Basettines"
"1299","Baskeley"
"1300","Bason"
"1301","Basrensis"
"1302","Bassatenus"
"1304","Basse of La Bassée check"
"1305","Basse"
"1306","Basse-Bodeux"
"1307","Basse-Fontaine"
"1308","Basselij"
"1309","Bassenheim"
"1310","Bassevelde"
"1311","Bassia"
"1312","Bassiensis"
"1313","Bassine"
"1315","Bastaviensis"
"1316","Bastemensis"
"1317","Bastenaken"
"1318","Bastico"
"1319","Basvelensis"
"1320","Bat"
"1321","Batavo-ducensis"
"1322","Batenburg"
"1323","Batensis"
"1324","Bateriensis"
"1325","Bathuniensis"
"1326","Batpalmen"
"1327","Batsensis"
"1328","Batsheers"
"1329","Bauce"
"1330","Baudour"
"1331","Bauduanus"
"1332","Baulers"
"1333","Baume"
"1334","Bauschleiden"
"1335","Bauschleyden"
"1336","Baussur"
"1337","Bauwe"
"1338","Bauwelinge"
"1339","Bavenis"
"1340","Bavez"
"1341","Bavik"
"1342","Bavinkhove"
"1343","Bayensis"
"1344","Bayonne"
"1345","Bazectanus"
"1346","Beanus"
"1347","Béarn"
"1348","Beaufort"
"1349","Beaugensis"
"1350","Beaulieu"
