"12092","0","Brusellaer"
"12093","0","Bruselmans"
"12094","0","Brusken"
"12095","0","Bruslant"
"12096","0","Brusneau"
"12097","0","Brusselars"
"12098","0","Brusselet"
"12099","0","Brustellus"
"12100","0","Brustelt"
"12101","0","Brusthem"
"12102","0","Brusthout"
"12103","0","Brutus"
"12104","0","Bruul"
"12105","0","Bruunkin"
"12106","0","Bruve"
"12107","0","Bruveel"
"12108","0","Bruver"
"12109","0","Bruvere"
"12110","0","Bruvin"
"12112","0","Bruwier"
"12113","0","Brux"
"12114","0","Bruxeau"
"12115","0","Bruxella"
"12117","0","Bruxke"
"12118","0","Bruxken"
"12119","0","Bruxolius"
"12120","0","Bruxtem"
"12121","0","Bruyck"
"12122","0","Bruyer"
"12123","0","Bruyet"
"12124","0","Bruyken"
"12125","0","Bruylans"
"12126","0","Bruylant"
"12127","0","Bruylants"
"12128","0","Bruyll"
"12129","0","Bruymboom"
"12130","0","Bruyn"
"12131","0","Bruyndoncks"
"12132","0","Bruyne"
"12133","0","Bruynen"
"12134","0","Bruynick"
"12135","0","Bruyniet"
"12136","0","Bruyninck"
"12137","0","Bruyninckes"
"12138","0","Bruynincks"
"12139","0","Bruyninckx"
"12140","0","Bruynincx"
"12141","0","Bruynint"
"12142","0","Bruyninx"
"12143","0","Bruyns"
"12144","0","Bruynseel"
"12145","0","Bruynseels"
"12146","0","Bruynstien"
"12147","0","Bruynzeels"
"12148","0","Bruyot"
"12149","0","Bruys"
"12150","0","Bruysen"
"12151","0","Bruysens"
"12152","0","Bruysnma"
"12153","0","Bruystem"
"12154","0","Bruystum"
"12155","0","Bruz"
"12156","0","Bryant"
"12157","0","Bryart"
"12158","0","Bryet"
"12159","0","Brylman"
"12160","0","Bryns"
"12161","0","Brys"
"12162","0","Brysart"
"12163","0","Bryssi"
"12164","0","Bryssinc"
"12165","0","Buant"
"12166","0","Bubbelere"
"12167","0","Bubben"
"12168","0","Bucaert"
"12169","0","Buccen"
"12170","0","Bucciniensis"
"12171","0","Bucet"
"12172","0","Buchananus"
"12173","0","Buchaudt"
"12174","0","Buchel"
"12175","0","Buchere"
"12176","0","Buchet"
"12177","0","Buchez"
"12178","0","Buchorst"
"12179","0","Buchout"
"12180","0","Buchtenaken"
"12181","0","Buchy"
"12182","0","Buck"
"12183","0","Bucken"
"12184","0","Buckenberch"
"12185","0","Buckinx"
"12186","0","Bucklonei"
"12187","0","Buckmans"
"12188","0","Bucknout"
"12189","0","Buckre"
"12190","0","Bucquelet"
"12191","0","Bucquer"
"12192","0","Bucquet"
"12193","0","Bucquoij"
"12194","0","Bucquoy"
"12195","0","Buda"
"12196","0","Budel"
"12197","0","Budens"
"12198","0","Budier"
"12199","0","Budlingen"
"12200","0","Budolf"
"12201","0","Budsin"
"12202","0","Budt"
"12203","0","Budts"
"12204","0","Bueckelare"
"12205","0","Bueckelius"
"12206","0","Bueckenberch"
"12207","0","Bueckevoort"
"12208","0","Buecx"
"12209","0","Buedin"
"12210","0","Bueds"
"12211","0","Buefken"
"12212","0","Bueghel"
"12213","0","Bueghem"
"12215","0","Buekelaer"
"12216","0","Buekelare"
"12217","0","Buekele"
"12218","0","Buekeleer"
"12219","0","Buekelle"
"12220","0","Buekem"
"12221","0","Buekens"
"12222","0","Buekentop"
"12223","0","Bueker"
"12224","0","Buel"
"12225","0","Buelebeke"
"12226","0","Buelen"
"12228","0","Buelkens"
"12229","0","Buen"
"12230","0","Buenen"
"12231","0","Buenester"
"12232","0","Buengel"
"12233","0","Buenicken"
"12234","0","Bueninck"
"12235","0","Buenkens"
"12236","0","Buens"
"12237","0","Buequrt"
"12238","0","Buer"
"12239","0","Buerdeghem"
"12240","0","Bueren"
"12241","0","Buermans"
"12242","0","Buesecum"
"12243","0","Buesen"
"12244","0","Buespueh"
"12245","0","Buessel"
"12246","0","Buest"
"12247","0","Buetens"
"12248","0","Buewart"
"12249","0","Bueze"
"12250","0","Bufckens"
"12251","0","Buffaert"
"12252","0","Buffe"
"12253","0","Buffé"
"12254","0","Buffet"
"12255","2302","Bufkens"
"12256","0","Bufkin"
"12257","0","Bugers"
"12258","0","Bugge"
"12259","0","Buggenhoudt"
"12260","0","Buggenhout"
"12261","0","Buggens"
"12262","0","Buggeus"
"12263","0","Bugghin"
"12264","0","Bughels"
"12265","0","Bughenberghs"
"12266","0","Bughersem"
"12267","0","Bughijn"
"12268","0","Bughin"
"12269","0","Bugin"
"12270","0","Buglon"
"12271","0","Bugnet"
"12272","0","Bugninus"
"12273","0","Buichautus"
"12274","0","Buick"
"12275","0","Buicom"
"12276","0","Buicon"
"12277","0","Buidel"
"12278","0","Buieckentop"
"12279","0","Buiesre"
"12280","0","Buigelot"
"12281","0","Buignet"
"12282","0","Buijck"
"12283","0","Buijckius"
"12284","0","Buijcks"
"12285","0","Buijckx"
"12286","0","Buijcx"
"12287","0","Buijdens"
"12288","0","Buijens"
"12289","0","Buijle"
"12290","0","Buijlen"
"12291","0","Buijs"
"12292","0","Buijsack"
"12293","0","Buijse"
"12294","0","Buijsen"
"12295","0","Buijsins"
"12296","0","Buijsmans"
"12297","0","Buijsse"
"12298","0","Buijsseret"
"12299","0","Buijssin"
"12300","0","Buijst"
"12301","0","Buijston"
"12302","0","Buijten"
"12303","0","Buijtenaken"
"12304","0","Buijtlant"
"12305","0","Buijvoets"
"12306","0","Buijx"
"12307","0","Buil"
"12308","0","Buillemont"
"12309","0","Buillemontius"
"12310","0","Buillot"
"12311","0","Buinemans"
"12312","0","Buiret"
"12313","0","Buis"
"12314","0","Buisack"
"12315","0","Buiseret"
"12316","0","Buiset"
"12317","0","Buisine"
"12318","0","Buissart"
"12319","0","Buisse"
"12320","0","Buissen"
"12321","0","Buissere"
"12322","0","Buisseret"
"12323","0","Buisserez"
"12324","0","Buisset"
"12325","0","Buissin"
"12326","0","Buisson"
"12328","0","Buix"
"12329","0","Bukaerts"
"12330","0","Bukelaer"
"12331","0","Bukelar"
"12332","0","Bukenberghs"
"12333","0","Bukinx"
"12334","0","Bul"
"12336","0","Bulck"
"12337","0","Bulct"
"12338","0","Buldinge"
"12339","0","Bulens"
"12340","0","Bulet"
"12341","0","Bulfier"
"12342","0","Bulfinche"
"12343","0","Bulhon"
"12344","0","Buliot"
"12345","0","Bulkau"
"12346","0","Bulke"
"12347","0","Bulkens"
"12348","0","Bulkins"
"12349","0","Bulkort"
"12350","0","Bullardus"
"12351","0","Bulle"
"12352","0","Bullegraet"
"12353","0","Bulleij"
"12354","0","Bullen"
"12355","0","Bullens"
"12357","0","Bullestraet"
"12358","0","Bullestrate"
"12359","0","Bullestraten"
"12360","0","Bulleux"
"12361","0","Bulli"
"12362","0","Bullich"
"12363","0","Bullinc"
"12364","0","Bullock"
"12365","0","Bullocq"
"12366","0","Bullocus"
"12367","0","Bulloingne"
"12368","0","Bullois"
"12369","0","Bullone"
"12370","0","Bulloy"
"12371","0","Bulsele"
"12372","0","Bulsian"
"12373","0","Bulte"
"12374","0","Bulteel"
"12375","0","Bultel"
"12376","0","Bulter"
"12377","0","Bultet"
"12378","0","Bultien"
"12379","0","Bultier"
"12380","0","Bulton"
"12381","0","Bultooren"
"12382","0","Bultot"
"12383","0","Bultte"
"12384","0","Bultynck"
"12385","0","Bulyns"
"12386","0","Bulzeus"
"12387","0","Bume"
"12388","0","Bumel"
"12389","0","Bun"
"12390","0","Buncx"
"12391","0","Bundel"
"12392","0","Bundele"
"12393","0","Bundt"
"12394","0","Buneau"
"12395","0","Bungeneers"
"12396","0","Bungeneri"
"12397","0","Bunger"
"12398","0","Bunicennus"
"12399","0","Bunichausen"
"12400","0","Bunis"
"12401","0","Bunnen"
"12402","0","Buntingh"
"12403","0","Buntinx"
"12405","0","Burart"
"12406","0","Burastensis"
"12407","0","Burbancus"
"12409","0","Burch"
"12410","0","Burchgrave"
"12411","0","Burchgravius"
"12412","0","Burchmans"
"12413","0","Burdens"
"12414","0","Burdets"
"12415","0","Burdien"
"12416","0","Burdin"
"12417","0","Burdo"
"12418","0","Burdon"
"12419","0","Burdonis"
"12420","0","Bureau"
"12421","0","Bureaux"
"12422","0","Buregius"
"12423","0","Buren"
"12424","0","Burens"
"12425","0","Buretius"
"12426","0","Burette"
"12427","0","Burgaers"
"12428","0","Burgardi"
"12429","0","Burgaud"
"12430","0","Burge"
"12431","0","Burgelinx"
"12432","0","Burgensis"
"12433","0","Burgert"
"12434","0","Burgher"
"12435","0","Burghere"
"12436","0","Burghill"
"12437","0","Burgo"
"12438","0","Burgois"
"12439","0","Burgravir"
"12440","0","Burguemans"
"12441","0","Burgundi"
"12442","0","Burgundia"
"12443","0","Burgundus"
"12444","0","Buriau"
"12445","0","Burich"
"12446","0","Buridani"
"12447","0","Burij"
"12448","0","Burije"
"12449","0","Burin"
"12451","0","Burixensis"
"12452","0","Burlaeus"
"12453","0","Burlaey"
"12454","0","Burlant"
"12455","0","Burle"
"12456","0","Burlem"
"12457","0","Burlemachus"
"12458","0","Burlen"
"12459","0","Burlet"
"12460","0","Burleus"
"12461","0","Burlin"
"12462","0","Burlion"
"12463","0","Burlot"
"12464","0","Burman"
"12465","0","Burnaij"
"12466","0","Burnau"
"12467","0","Burne"
"12468","0","Burneau"
"12469","0","Burnet"
"12470","0","Burnetorde"
"12471","0","Burnette"
"12472","0","Burnetus"
"12473","0","Burnevael"
"12474","0","Burneville"
"12475","0","Burnick"
"12476","0","Burnicq"
"12477","0","Burnon"
"12478","0","Burny"
"12479","0","Buron"
"12480","0","Burre"
"12481","0","Burrilon"
"12483","0","Burse"
"12484","0","Bursemakere"
"12485","0","Bursen"
"12486","0","Bursgoes"
"12487","0","Bursificis"
"12488","0","Bursin"
"12489","0","Bursten"
"12490","0","Burterne"
"12491","0","Burtin"
"12492","0","Burton"
"12493","0","Buruch"
"12495","0","Bury"
"12496","0","Burze"
"12497","0","Busaeus"
"12498","0","Busardi"
"12499","0","Busart"
"12500","0","Busbeca"
"12501","0","Busca"
"12502","0","Buscart"
"12503","0","Buscha"
"12504","0","Buschaert"
"12505","0","Buscher"
"12506","0","Buschern"
"12507","0","Buschet"
"12508","0","Buscheus"
"12509","0","Buschleij"
"12510","0","Buschonius"
"12512","0","Buscijne"
"12513","0","Busco"
"12514","0","Buse"
"12515","0","Buseau"
"12516","0","Busechen"
"12517","0","Busecoppe"
"12518","0","Buseignie"
"12519","0","Buseine"
"12520","0","Busekin"
"12521","0","Busemans"
"12522","0","Busen"
"12523","0","Busens"
"12524","0","Buser"
"12525","0","Busere"
"12526","0","Buset"
"12527","0","Buseti"
"12528","0","Buseur"
"12529","0","Buseus"
"12530","0","Bushman"
"12531","0","Bushosse"
"12532","0","Busiaux"
"12533","0","Busin"
"12534","0","Busius"
"12535","0","Busken"
"12536","0","Buskens"
"12537","0","Busledianus"
"12538","0","Busledius"
"12539","0","Busleijden"
"12541","0","Buslidius"
"12543","0","Buslijden"
"12544","0","Busman"
"12545","0","Busoij"
"12546","0","Buson"
"12547","0","Busquet"
"12548","0","Busquin"
"12549","0","Bussart"
"12550","0","Busschars"
"12551","0","Busschere"
"12552","0","Busschers"
"12553","0","Busschet"
"12554","0","Busschop"
"12555","0","Busschoppen"
"12556","0","Busschot"
"12557","0","Busse"
"12559","0","Busselaye"
"12560","0","Busseleux"
"12561","0","Busselius"
"12562","0","Busselle"
"12563","0","Busselli"
"12564","0","bussen"
"12565","0","Busseniers"
"12566","0","Bussenius"
"12567","0","Bussere"
"12568","0","Busseret"
"12569","0","Bussick"
"12570","0","Bussij"
"12571","0","Bussoit"
"12572","0","Busson"
"12573","0","Bust"
"12574","0","Buste"
"12575","0","Busterman"
"12576","0","Bustet"
"12577","0","Busthyn"
"12578","0","Bustiaux"
"12579","0","Bustiin"
"12580","0","Bustin"
"12581","0","Buston"
"12582","0","Bustyn"
"12583","0","Buteau"
"12584","0","Butem"
"12585","0","Buten"
"12586","0","Butenecke"
"12587","0","Buterne"
"12588","0","Buteux"
"12589","0","Buth"
"12590","0","Buthia"
"12591","0","Buthler"
"12592","0","Butiau"
"12593","0","Butillier"
"12594","0","Butinck"
"12595","0","Butinx"
"12596","0","Butkens"
"12597","0","Butler"
"12598","0","Butlerus"
"12599","0","Butlez"
"12600","0","Butoer"
"12601","0","Buts"
"12602","0","Butseijs"
"12603","0","Butseleer"
"12604","0","Butselier"
"12605","0","Butsheere"
"12606","0","Butsin"
"12607","0","Butsyn"
"12608","0","Buttel"
"12609","0","Butteleius"
"12610","0","Buttem"
"12611","0","Buttgens"
"12612","0","Butziel"
"12613","0","Buuickman"
"12614","0","Buuskin"
"12615","0","Buuslidus"
"12616","0","Buut"
"12617","0","Buveletz"
"12618","0","Buverlet"
"12619","0","Buvet"
"12620","0","Buvett"
"12621","0","Buxstel"
"12622","0","Buyck"
"12623","0","Buyckius"
"12624","0","Buycks"
"12625","0","Buyckx"
"12626","0","Buycmans"
"12627","0","Buycx"
"12628","0","Buydens"
"12629","0","Buyé"
"12630","0","Buyen"
"12631","0","Buyens"
"12632","0","Buyffens"
"12633","0","Buykenberch"
"12634","0","Buykens"
"12635","0","Buylennaecker"
"12636","0","Buyning"
"12637","0","Buyret"
"12638","0","Buyrette"
"12639","0","Buyrot"
"12640","0","Buyrret"
"12641","0","Buys"
"12642","0","Buysart"
"12643","0","Buysch"
"12644","0","Buyse"
"12645","0","buysen"
"12646","0","Buyser"
"12647","0","Buyson"
"12648","0","Buysrogge"
"12649","0","Buyssaert"
"12650","0","Buysscher"
"12651","0","Buysschere"
"12652","0","Buyssen"
"12653","0","Buyssens"
"12654","0","Buysser"
"12655","0","Buysseret"
"12656","0","Buysset"
"12657","0","Buyst"
"12658","0","Buytars"
"12659","0","Buyten"
"12660","0","Buytendijck"
"12661","0","Buytenwech"
"12662","0","Buytwech"
"12663","0","Buyvoets"
"12664","0","Buywets"
"12665","0","Buyx"
"12666","0","Buzelin"
"12667","0","Buzen"
"12668","0","Buziers"
"12669","0","Buzoy"
"12670","0","Buzzino"
"12671","0","Byansrume"
"12672","0","Bydix"
"12673","0","Bye"
"12674","0","Byel"
"12675","0","Byen"
"12676","0","Byens"
"12677","0","Byestraet"
"12679","0","Bykerdicq"
"12680","0","Byl"
"12681","0","Bylair"
"12682","0","Bylauv"
"12683","0","Bylkens"
"12684","0","Byllen"
"12685","0","Bylmaeckers"
"12686","0","Bylsen"
"12687","0","Byndop"
"12688","0","Bynen"
"12689","0","Bynet"
"12690","0","Bynkman"
"12691","0","Bynot"
"12692","0","Bynoys"
"12693","0","Byoen"
"12694","0","Byrchynsa"
"12695","0","Byrckre"
"12696","0","Byrne"
"12697","0","Bys"
"12698","0","Byscop"
"12699","0","Bysere"
"12700","0","Byset"
"12701","0","Bysot"
"12702","0","Bysscop"
"12703","0","Bysset"
"12704","0","Bystrotanus"
"12705","0","Byt"
"12706","0","Byters"
"12707","0","Byton"
"12708","0","Bywych"
"12709","0","Cabanij"
"12710","0","Cabariaulx"
"12711","0","Cabauter"
"12712","0","Cabbaut"
"12713","0","Cabbeeck"
"12714","0","Cabbelians"
"12715","0","Cabbeliau"
"12716","0","Cabbeliou"
"12717","0","Cabbie"
"12718","0","Cabbiliau"
"12719","0","Cabeliaen"
"12720","0","Cabeliau"
"12721","0","Cabeliaus"
"12722","0","Cabellau"
"12723","0","Cabelliaeu"
"12724","0","Caber"
"12725","0","Cabes"
"12726","0","Cabi"
"12727","0","Cabiart"
"12728","0","Cabileau"
"12729","0","Cabiliau"
"12730","0","Cabilliau"
"12731","0","Cabinberge"
"12732","0","Cabo"
"12733","0","Cabobs"
"12734","0","Caboet"
"12735","0","Cabos"
"12736","0","Cabot"
"12737","0","Caboteau"
"12738","0","Caboteis"
"12739","0","Caboters"
"12740","0","Cabotre"
"12741","0","Cabriool"
"12742","0","Cabuy"
"12743","0","Cacabi"
"12744","0","Cacaert"
"12745","0","Cacaut"
"12746","0","Cacenckerken"
"12747","0","Cachador"
"12748","0","Cachaert"
"12749","0","Cachar"
"12750","0","Cachart"
"12751","0","Cachou"
"12752","0","Cackaert"
"12755","0","Cacu"
"12756","0","Cadart"
"12757","0","Caddan"
"12758","0","Cadet"
"12759","0","Cado"
"12760","0","Cadock"
"12763","0","Cadts"
"12764","0","Cadyck"
"12765","0","Cadzon"
"12766","0","Caeckeliers"
"12767","0","Caeckenbeeck"
"12768","0","Caeijmacx"
"12769","0","Caekaert"
"12770","0","Caelberch"
"12771","0","Caelens"
"12772","0","Caelman"
"12773","0","Caels"
"12774","0","Caem"
"12775","0","Caemans"
"12776","0","Caen"
"12777","0","Caenbeke"
"12778","0","Caenen"
"12779","0","Caeninx"
"12780","0","Caens"
"12781","0","Caerbs"
"12782","0","Caerlen"
"12783","0","Caerlewijc"
"12784","0","Caerlier"
"12785","0","Caerman"
"12786","0","Caers"
"12787","0","Caes"
"12788","0","Caesaris"
"12790","0","Caesens"
"12791","0","Caessekere"
"12792","0","Caesteecker"
"12793","0","Caestris"
"12794","0","Caffare"
"12795","0","Caffe"
"12796","0","Caffelot"
"12797","0","Cafielde"
"12798","0","Cafmeijer"
"12799","0","Caghemantel"
"12800","0","Cagne"
"12801","0","Cagnoul"
"12802","0","Cagnoulle"
"12803","0","Cahelaerts"
"12804","0","Cahmayde"
"12805","0","Cahol"
"12806","0","Cahus"
"12807","0","Caigne"
"12808","0","Caignerel"
"12809","0","Caignet"
"12810","0","Caignoyncle"
"12811","0","Caijarts"
"12812","0","Caijers"
"12813","0","Caijette"
"12814","0","Caijman"
"12815","0","Caijmo"
"12816","0","Caillau"
"12817","0","Caille"
"12818","0","Cailleau"
"12819","0","Caillel"
"12820","0","Caillet"
"12821","0","Caillette"
"12822","0","Caillian"
"12823","0","Cailliau"
"12824","0","Cailliet"
"12825","0","Caillieul"
"12826","0","Caillyet"
"12827","0","Caimo"
"12828","0","Caisin"
"12829","0","Caitenstat"
"12830","0","Cajamaiori"
"12831","0","Cakart"
"12832","0","Cakembergh"
"12833","0","Cakenbeke"
"12834","0","Cakers"
"12836","0","Calaber"
"12837","0","Calabers"
"12838","0","Calabre"
"12839","0","Calaert"
"12840","0","Calamerem"
"12841","0","Calardus"
"12842","0","Calatijn"
"12843","0","Calbart"
"12846","0","Calbruecq"
"12847","0","Calcan"
"12848","0","Calce"
"12849","0","Calcearius"
"12850","0","Calchanus"
"12851","0","Calcificis"
"12852","0","Calckberner"
"12853","0","Calculi"
"12854","0","Caldarii"
"12855","0","Caldenborch"
"12856","0","Caldoris"
"12857","0","Caldronius"
"12858","0","Cale"
"12859","0","Calebert"
"12860","0","Calebyau"
"12861","0","Calen"
"12862","0","Calenberch"
"12863","0","Calendries"
"12864","0","Calentijn"
"12865","0","Calentyn"
"12866","0","Calerius"
"12867","0","Calet"
"12868","0","Calewart"
"12869","0","Calewat"
"12870","0","Calfsteker"
"12871","0","Calfz"
"12872","0","Calhou"
"12873","0","Calibrantius"
"12875","0","Calier"
"12876","0","Calificis"
"12877","0","Caling"
"12878","0","Calini"
"12879","0","Calino"
"12880","0","Calioen"
"12881","0","Caliopeius"
"12882","0","Calis"
"12883","0","Calken"
"12884","0","Calkerius"
"12885","0","Callans"
"12886","0","Callarts"
"12887","0","Calle"
"12888","0","Calleaux"
"12889","0","Callebout"
"12890","0","Callemin"
"12891","0","Callen"
"12892","0","Callet"
"12893","0","Callewaert"
"12894","0","Callganus"
"12895","0","Calliau"
"12896","0","Calliette"
"12897","0","Callignon"
"12898","0","Calliou"
"12899","0","Callioux"
"12900","0","Callot"
"12901","0","Calluwel"
"12902","0","Calmant"
"12903","0","Calmart"
"12904","0","Caloegon"
"12905","0","Caloen"
"12906","0","Caloens"
"12908","0","Calon"
"12909","0","Calonne"
"12910","0","Calottens"
"12911","0","Calou"
"12912","0","Calpodificis"
"12913","0","Cals"
"12914","0","Calse"
"12915","0","Calsensis"
"12916","0","Calsinus"
"12917","0","Calslagen"
"12918","0","Calster"
"12919","0","Calsteri"
"12920","0","Calstermans"
"12921","0","Calteau"
"12922","0","Calter"
"12924","0","Caluaert"
"12925","0","Caluart"
"12926","0","Calue"
"12927","0","Caluwaert"
"12928","0","Caluwaerts"
"12929","0","Calveanus"
"12930","0","Calvel"
"12931","0","Calvus"
"12932","0","Calyn"
"12933","0","Camal"
"12934","0","Camaracensis"
"12935","0","Camardus"
"12936","0","Camargo"
"12937","0","Camart"
"12938","0","Cambell"
"12939","0","Camberlen"
"12940","0","Camberlijn"
"12941","0","Camberlin"
"12942","0","Cambernon"
"12944","0","Cambianus"
"12945","0","Cambien"
"12946","0","Cambier"
"12947","0","Cambiers"
"12948","0","Cambijr"
"12949","0","Cambinj"
"12950","0","Cambius"
"12951","0","Cambon"
"12952","0","Cambraij"
"12953","0","Cambray"
"12954","0","Cambresier"
"12955","0","Cambri"
"12957","0","Cambrij"
"12958","0","Cambron"
"12959","0","Cambry"
"12960","0","Cambulus"
"12961","0","Camby"
"12962","0","Camela"
"12963","0","Camelart"
"12964","0","Camele"
"12965","0","Cameliin"
"12966","0","Camelle"
"12967","0","Camely"
"12968","0","Camelyn"
"12969","0","Camen"
"12970","0","Camer"
"12971","0","Camera"
"12972","0","Cameracensis"
"12973","0","Cameraci"
"12974","0","Camerarius"
"12975","0","Camerhauwer"
"12976","0","Camerius"
"12977","0","Camerlijnc"
"12978","0","Camerlijnck"
"12979","0","Camerlinc"
"12980","0","Camerlinck"
"12981","0","Camerlynck"
"12982","0","Camermeisters"
"12983","0","Camerri"
"12984","0","Camerscerpere"
"12985","0","Camerveldt"
"12986","0","Camey"
"12987","0","Camiba"
"12988","0","Camiga"
"12989","0","Camillaert"
"12990","0","Camina"
"12991","0","Caminga"
"12992","0","Camingha"
"12993","0","Camis"
"12994","0","Camisans"
"12995","0","Cammaecker"
"12996","0","Cammaert"
"12997","0","Cammars"
"12998","0","Camme"
"12999","0","Cammekere"
"13000","0","Cammelijn"
"13001","0","Cammelin"
"13002","0","Cammen"
"13003","0","Cammer"
"13004","0","Cammerant"
"13005","0","Cammere"
"13006","0","Camminga"
"13007","0","Cammius"
"13008","0","Camon"
"13009","0","Camorra"
"13010","0","Camotius"
"13011","0","Camox"
"13012","0","Camp"
"13013","0","Campagne"
"13014","0","Campaigne"
"13015","0","Campana"
"13016","0","Campane"
"13017","0","Campanie"
"13018","0","Campanis"
"13019","0","Campanus"
"13020","0","Campatinge"
"13021","0","Campe"
"13023","0","Campen"
"13024","0","Campene"
"13025","0","Campenhaut"
"13026","0","Campenhout"
"13027","0","Campensis"
"13028","0","Campernoeles"
"13029","0","Campester"
"13030","0","Campestris"
"13031","0","Campestus"
"13032","0","Campifaetus"
"13033","0","Campij"
"13034","0","Campijn"
"13035","0","Campinck"
"13036","0","Campinett"
"13037","0","Campinghe"
"13038","0","Campioen"
"13039","0","Campion"
"13040","0","Campionis"
"13041","0","Campis"
"13042","0","Campius"
"13043","0","Campo"
"13044","0","Campoel"
"13045","0","Campominoso"
"13046","0","Camponis"
"13047","0","Camps"
"13048","0","Campthals"
"13049","0","Cams"
"13050","0","Camsi"
"13051","0","Camu"
"13052","0","Camusel"
"13053","0","Camusius"
"13054","0","Camuz"
"13055","0","Can"
"13056","0","Cananus"
"13057","0","Candel"
"13058","0","Candelier"
"13059","0","Candelificis"
"13060","0","Cander"
"13061","0","Candereleur"
"13062","0","Canderlier"
"13063","2434","Candidi"
"13064","0","Candillion"
"13066","0","Candrelier"
"13067","0","Candrie"
"13068","0","Candries"
"13069","0","Candryes"
"13070","0","Cane"
"13071","0","Caneau"
"13072","0","Canebustyn"
"13073","0","Canee"
"13074","0","Caneel"
"13075","0","Caneels"
"13076","0","Canefier"
"13077","0","Canegahen"
"13078","0","Canegem"
"13079","0","Caneghem"
"13080","0","Canel"
"13081","0","Canelius"
"13082","0","Canell"
"13083","0","Canelle"
"13084","0","Canelli"
"13085","0","Canen"
"13086","0","Canengiesser"
"13087","0","Canenguntius"
"13088","0","Caneria"
"13089","0","Canette"
"13090","0","Canevelt"
"13091","0","Cange"
"13092","0","Cangere"
"13093","0","Cangieter"
"13094","0","Cangli"
"13095","0","Cangly"
"13096","0","Caniau"
"13097","0","Caniber"
"13098","0","Canin"
"13099","0","Caniot"
"13100","0","Canisius"
"13101","0","Canivet"
"13102","0","Canjuweel"
"13103","0","Cannaerts"
"13104","0","Cannarts"
"13105","0","Canne"
"13106","0","Canneerts"
"13107","0","Cannegheter"
"13108","0","Cannegisser"
"13109","0","Cannegister"
"13110","0","Cannekens"
"13111","0","Cannelare"
"13112","0","Cannin"
"13113","0","Canning"
"13114","0","Canniottus"
"13115","0","Cannis"
"13116","0","Cannive"
"13117","0","Cannivet"
"13118","0","Cannock"
"13119","0","Cannoie"
"13120","0","Cannoije"
"13121","0","Cannozelle"
"13122","0","Cano"
"13123","0","Canoij"
"13124","0","Canon"
"13125","0","Canonicus"
"13126","0","Canonis"
"13127","0","Canonne"
"13128","0","Canovet"
"13129","0","Canoxle"
"13130","0","Canpion"
"13131","0","Canrinet"
"13132","0","Cans"
"13133","0","Cansarts"
"13134","0","Cansingh"
"13135","0","Cansmans"
"13136","0","Canst"
"13137","0","Cant"
"13138","0","Cantabrigiensis"
"13139","0","Cantaer"
"13140","0","Cantaert"
"13141","0","Cantals"
"13142","0","Cantarine"
"13143","0","Cantart"
"13144","0","Cantelbecke"
"13145","0","Cantelbeeck"
"13146","0","Cantelen"
"13147","0","Canteleu"
"13148","0","Canter"
"13149","0","Cantere"
"13150","0","Canterius"
"13151","0","Canters"
"13153","0","Cantillion"
"13154","0","Cantillon"
"13155","0","Cantillonn"
"13156","0","Cantineau"
"13157","0","Canto"
"13159","0","Cantoit"
"13160","0","Canton"
"13161","0","Cantor"
"13163","0","Cantoris"
"13164","0","Cantrain"
"13165","0","Cantre"
"13166","0","Cants"
"13167","0","Cantum"
"13168","0","Canuel"
"13169","0","Canus"
"13170","0","Canuti"
"13171","0","Canutius"
"13173","0","Canyn"
"13174","0","Capain"
"13175","0","Capardus"
"13176","0","Capart"
"13177","0","Capata"
"13178","0","Capeide"
"13179","0","Capel"
"13180","0","Capelaen"
"13181","0","Capelle"
"13182","0","Capelleaens"
"13183","0","Capelleman"
"13184","0","Capellemans"
"13185","0","Capellier"
"13186","0","Capello"
"13187","0","Capelman"
"13188","0","Capendu"
"13189","0","Capentatoris"
"13190","0","Caper"
"13191","0","Caperon"
"13192","0","Capet"
"13193","0","Capeulet"
"13194","0","Capiau"
"13195","0","Capielle"
"13196","0","Capilensis"
"13197","0","Capitain"
"13198","0","Capitis"
"13199","0","Capitosi"
"13200","0","Capkins"
"13201","0","Capoen"
"13202","0","Capon"
"13203","0","Caponius"
"13204","0","Cappaers"
"13205","0","Cappaert"
"13206","0","Cappaerts"
"13207","0","Cappal"
"13208","0","Cappars"
"13209","0","Cappart"
"13210","0","Cappe"
"13211","0","Cappeau"
"13212","0","Cappeel"
"13213","0","Cappel"
"13214","0","Cappelet"
"13215","0","Cappelier"
"13216","0","Cappelle"
"13217","0","Cappellemans"
"13218","0","Cappellier"
"13219","0","Cappen"
"13220","0","Cappeteyn"
"13221","0","Capplette"
"13222","0","Cappoens"
"13223","0","Capponas"
"13224","0","Cappouns"
"13225","0","Capproen"
"13226","0","Capprons"
"13227","0","Capri"
"13228","0","Caproen"
"13229","0","Caproens"
"13230","0","Capron"
"13231","0","Caproni"
"13232","0","Capronius"
"13233","0","Capuijns"
"13234","0","Capularis"
"13235","0","Caputii"
"13236","0","Car"
"13238","0","Caraest"
"13239","0","Caraffa"
"13240","2204","Caramuel"
"13241","0","Carasco"
"13243","0","Caravaca"
"13244","0","Caravaijal"
"13245","0","Carbault"
"13246","0","Carbens"
"13247","0","Carbier"
"13248","0","Carbon"
"13249","0","Carboneel"
"13250","0","Carbonelle"
"13251","0","Carbonne"
