tag_001,IE PID,value,url
9992146318201488,IE5281856,https://lib.is/IE5281856/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/823
9992146321001488,IE5280958,https://lib.is/IE5280958/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/826
9992146323901488,IE5280120,https://lib.is/IE5280120/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/829
9992146339101488,IE5278336,https://lib.is/IE5278336/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/790
9992146339701488,IE5277528,https://lib.is/IE5277528/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/793
9992146342401488,IE5274300,https://lib.is/IE5274300/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/796
9992146344901488,IE5273354,https://lib.is/IE5273354/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/799
9992146706401488,IE5278976,https://lib.is/IE5278976/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/814
9992146848801488,IE5301474,https://lib.is/IE5301474/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/838
9992146857301488,IE5300408,https://lib.is/IE5300408/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/820
9992146860001488,IE5299918,https://lib.is/IE5299918/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/802
9992146985601488,IE5299212,https://lib.is/IE5299212/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/832
9992146988901488,IE5298104,https://lib.is/IE5298104/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/835
9992147495401488,IE5302768,https://lib.is/IE5302768/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/841
9992147782501488,IE5303942,https://lib.is/IE5303942/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/847
9992148064401488,IE5309226,https://lib.is/IE5309226/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/853
9992148090201488,IE5308346,https://lib.is/IE5308346/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/856
9992148095901488,IE5306562,https://lib.is/IE5306562/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/859
9992148600301488,IE5311706,https://lib.is/IE5311706/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/862
9992148605801488,IE5307748,https://lib.is/IE5307748/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/865
9992148802601488,IE5310076,https://lib.is/IE5310076/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/868
9992149101701488,IE5405834,https://lib.is/IE5405834/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/871
9992149102601488,IE5314288,https://lib.is/IE5314288/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/874
9992149105901488,IE5313522,https://lib.is/IE5313522/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/877
9992149165001488,IE5415858,https://lib.is/IE5415858/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/880
9992149168001488,IE5414774,https://lib.is/IE5414774/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/907
9992149178901488,IE5408582,https://lib.is/IE5408582/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/883
9992149181501488,IE5407702,https://lib.is/IE5407702/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/886
9992149184401488,IE5406960,https://lib.is/IE5406960/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/889
9992149185101488,IE5406908,https://lib.is/IE5406908/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/892
9992149185601488,IE5406448,https://lib.is/IE5406448/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/901
9992149186001488,IE5405940,https://lib.is/IE5405940/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/904
9992149485801488,IE5414134,https://lib.is/IE5414134/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/910
9992149490701488,IE5412840,https://lib.is/IE5412840/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/913
9992149495501488,IE5412248,https://lib.is/IE5412248/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/916
9992150599201488,IE5328854,https://lib.is/IE5328854/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/919
9992150601501488,IE5328010,https://lib.is/IE5328010/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/922
9992150904801488,IE5333790,https://lib.is/IE5333790/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/928
9992150960001488,IE5329980,https://lib.is/IE5329980/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/931
9992150970801488,IE5335240,https://lib.is/IE5335240/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/925
9992151397201488,IE5332262,https://lib.is/IE5332262/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/934
9992151405501488,IE5331148,https://lib.is/IE5331148/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/937
9992151606301488,IE5315168,https://lib.is/IE5315168/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/940
9992195577201488,IE6826432,https://lib.is/IE6826432/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1671
9992196008901488,IE6823794,https://lib.is/IE6823794/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1674
9992196026501488,IE6815814,https://lib.is/IE6815814/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1686
9992196052801488,IE6855046,https://lib.is/IE6855046/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1683
9992196166601488,IE6814308,https://lib.is/IE6814308/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1680
9992196173301488,IE6813234,https://lib.is/IE6813234/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1677
9992196247601488,IE9926418,https://lib.is/IE9926418/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1819
9992196258101488,IE6746524,https://lib.is/IE6746524/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1692
9992196273001488,IE6756100,https://lib.is/IE6756100/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1689
9992197660301488,IE6749728,https://lib.is/IE6749728/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1698
9992197676501488,IE6748738,https://lib.is/IE6748738/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1701
9992197679901488,IE6747892,https://lib.is/IE6747892/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1695
9992198301301488,IE6751180,https://lib.is/IE6751180/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1704
9992198353501488,IE6757318,https://lib.is/IE6757318/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1713
9992198362701488,IE6753406,https://lib.is/IE6753406/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1710
9992198378801488,IE6754312,https://lib.is/IE6754312/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1707
9992198692501488,IE6757978,https://lib.is/IE6757978/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1644
9992198705001488,IE6761806,https://lib.is/IE6761806/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1641
9992199287501488,IE6760720,https://lib.is/IE6760720/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1650
9992199300001488,IE6759028,https://lib.is/IE6759028/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1647
9992199376001488,IE6765536,https://lib.is/IE6765536/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1668
9992199378401488,IE6763612,https://lib.is/IE6763612/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1665
9992199492601488,IE6764602,https://lib.is/IE6764602/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1659
9992199501501488,IE6764146,https://lib.is/IE6764146/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1656
9992199509901488,IE6759682,https://lib.is/IE6759682/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1653
9992199801401488,IE6765292,https://lib.is/IE6765292/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1608
9992199802601488,IE6763210,https://lib.is/IE6763210/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1662
9992199879701488,IE6768298,https://lib.is/IE6768298/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1614
9992199886201488,IE6769804,https://lib.is/IE6769804/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1611
9992204399801488,IE6775984,https://lib.is/IE6775984/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1623
9992204604701488,IE6772072,https://lib.is/IE6772072/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1617
9992206993601488,IE9148133,https://lib.is/IE9148133/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1734
9992206995201488,IE9152377,https://lib.is/IE9152377/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1725
9992207004501488,IE9151045,https://lib.is/IE9151045/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1728
9992207005101488,IE9150013,https://lib.is/IE9150013/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1731
9992207401401488,IE9153073,https://lib.is/IE9153073/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1737
9992207564801488,IE8839186,https://lib.is/IE8839186/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1626
9992219566501488,IE8840266,https://lib.is/IE8840266/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1629
9992219790001488,IE8842669,https://lib.is/IE8842669/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1632
9992220529701488,IE8845963,https://lib.is/IE8845963/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1638
9992220586401488,IE8844259,https://lib.is/IE8844259/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1635
9992220680601488,IE8847115,https://lib.is/IE8847115/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1578
9992221122401488,IE8860309,https://lib.is/IE8860309/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1551
9992221144401488,IE8856799,https://lib.is/IE8856799/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1602
9992221146401488,IE8855923,https://lib.is/IE8855923/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1599
9992221202401488,IE8849989,https://lib.is/IE8849989/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1584
9992221207001488,IE8848939,https://lib.is/IE8848939/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1581
9992221650701488,IE8864845,https://lib.is/IE8864845/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1560
9992221654601488,IE8862889,https://lib.is/IE8862889/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1557
9992221691801488,IE8857891,https://lib.is/IE8857891/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1605
9992221700601488,IE8854813,https://lib.is/IE8854813/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1596
9992221702601488,IE8853781,https://lib.is/IE8853781/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1593
9992221747001488,IE8858941,https://lib.is/IE8858941/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1548
9992221802901488,IE8852335,https://lib.is/IE8852335/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1590
9992221809801488,IE8851153,https://lib.is/IE8851153/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1587
9992222391301488,IE8861719,https://lib.is/IE8861719/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1554
9992223573501488,IE8870230,https://lib.is/IE8870230/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1572
9992223582801488,IE8867891,https://lib.is/IE8867891/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1569
9992223592201488,IE8867866,https://lib.is/IE8867866/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1566
9992223598301488,IE8867155,https://lib.is/IE8867155/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1563
9992224291601488,IE8872588,https://lib.is/IE8872588/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1515
9992224302001488,IE8868838,https://lib.is/IE8868838/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1575
9992225262401488,IE8875666,https://lib.is/IE8875666/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1527
9992225265001488,IE8878348,https://lib.is/IE8878348/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1524
9992225292301488,IE8874160,https://lib.is/IE8874160/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1518
9992225573501488,IE8876368,https://lib.is/IE8876368/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1530
