Title,fm_id,RecordID,856_u,856_y,project
Commentaria in librum psalmorum David,2542,9992685306901488,https://resolver.libis.be/IE16080681/representation,Museum Catharijneconvent BMH SJ h58,17
Praefatio in apostolorum,2543,9992686809401488,https://resolver.libis.be/IE16094896/representation,Abdij van Berne Heeswijk ms.115,17
"Tractatus de fide, spe et charitate",2544,9992687696801488,https://resolver.libis.be/IE16125271/representation,Abdij van Berne Heeswijk ms.122,17
In psalmos Davidicos enarratio,2545,9992688209301488,https://resolver.libis.be/IE16082021/representation,Museum Catharijneconvent BMH Warm H93H15,17
Commentaria in evangelis S. Lucae et S. Joannis,2546,9992688508901488,https://resolver.libis.be/IE16078881/representation,Museum Catharijneconvent BMH h6,17
Physica,2547,9992196008901488,https://resolver.libis.be/IE6823794/representation,Royal Library ms. II 168,17
Logica,2548,9992196026501488,https://resolver.libis.be/IE6815814/representation,Royal Library ms. II 740,17
Logica. Physica,2549,9992196052801488,https://resolver.libis.be/IE6855046/representation,Royal Library ms.  II 737,17
Logica,2550,9992197660301488,https://resolver.libis.be/IE6749728/representation,Royal Library ms. II 1036,17
Logica,2551,9992197676501488,https://resolver.libis.be/IE6748738/representation,Royal Library ms. II 1245,17
Physica,2552,9992197679901488,https://resolver.libis.be/IE6747892/representation,Royal Library ms. II 829/2,17
Logica,2553,9992198362701488,https://resolver.libis.be/IE6753406/representation,Royal Library ms. II 2224,17
Physica,2554,9992199501501488,https://resolver.libis.be/IE6764146/representation,Royal Library ms. II 3075,17
Physica,2555,9992199879701488,https://resolver.libis.be/IE6768298/representation,Royal Library ms. II 3098,17
Philosophia,2556,9992199886201488,https://resolver.libis.be/IE6769804/representation,Royal Library ms. II 3097,17
Logica,2557,9992220529701488,https://resolver.libis.be/IE8845963/representation,Royal Library ms. II 3295,17
Physica,2558,9992220586401488,https://resolver.libis.be/IE8844259/representation,Royal Library ms. II 3294,17
Physica,2559,9992221122401488,https://resolver.libis.be/IE8860309/representation,Royal Library ms. II 3366/11,17
Physica,2560,9992221144401488,https://resolver.libis.be/IE8856799/representation,Royal Library ms. II 3366/8,17
Physica,2561,9992221146401488,https://resolver.libis.be/IE8855923/representation,Royal Library ms. II 3366/7,17
Logica,2562,9992221207001488,https://resolver.libis.be/IE8848939/representation,Royal Library ms. II 3366/1,17
Physica,2563,9992221654601488,https://resolver.libis.be/IE8862889/representation,Royal Library ms. II 3368/1,17
Physica,2564,9992221691801488,https://resolver.libis.be/IE8857891/representation,Royal Library ms. II 3366/9,17
Physica,2565,9992221700601488,https://resolver.libis.be/IE8854813/representation,Royal Library ms. II 3366/6,17
Physica,2566,9992221702601488,https://resolver.libis.be/IE8853781/representation,Royal Library ms. II 3366/5,17
Physica,2567,9992221747001488,https://resolver.libis.be/IE8858941/representation,Royal Library ms. II 3366/10,17
Physica,2568,9992221802901488,https://resolver.libis.be/IE8852335/representation,Royal Library ms. II 3366/4,17
Ethica et metaphysica,2569,9992221809801488,https://resolver.libis.be/IE8851153/representation,Royal Library ms. II 3366/3,17
Physica,2570,9992222391301488,https://resolver.libis.be/IE8861719/representation,Royal Library ms. II 3367,17
Physica et metaphysica,2571,9992223573501488,https://resolver.libis.be/IE8870230/representation,Royal Library ms. II 3379,17
Physica,2572,9992223582801488,https://resolver.libis.be/IE8867891/representation,Royal Library ms. II 3378,17
Physica,2573,9992223592201488,https://resolver.libis.be/IE8867866/representation,Royal Library ms. II 3377,17
Dialectica,2574,9992223598301488,https://resolver.libis.be/IE8867155/representation,Royal Library ms. II 3376,17
Logica,2575,9992224291601488,https://resolver.libis.be/IE8872588/representation,Royal Library ms. II 3430/2,17
Logica,2576,9992225573501488,https://resolver.libis.be/IE8876368/representation,Royal Library ms. II 3525,17
Dialectica,2577,9992225788701488,https://resolver.libis.be/IE8881846/representation,Royal Library ms. II 3660,17
Dialectica,2578,9992227501701488,https://resolver.libis.be/IE8961799/representation,Royal Library ms. II 4351,17
Physica,2579,9992228088701488,https://resolver.libis.be/IE8887522/representation,Royal Library ms. II 4608,17
Physica,2580,9992228090401488,https://resolver.libis.be/IE8886382/representation,Royal Library ms. II 4594,17
Physica,2581,9992228435401488,https://resolver.libis.be/IE8889454/representation,Royal Library ms. II 4624,17
Physica,2582,9992228440101488,https://resolver.libis.be/IE8888656/representation,Royal Library ms. II 4609,17
Physica,2583,9992228503301488,https://resolver.libis.be/IE8962663/representation,Royal Library ms. II 4422,17
Physica,2584,9992228573401488,https://resolver.libis.be/IE8885098/representation,Royal Library ms. II 4578,17
Physica,2585,9992228576901488,https://resolver.libis.be/IE8966982/representation,Royal Library ms. II 4523,17
Physica,2586,9992229308001488,https://resolver.libis.be/IE8890222/representation,Royal Library ms. II 4680,17
Physica,2587,9992229309201488,https://resolver.libis.be/IE8889874/representation,Royal Library ms. II 4655,17
Logica,2588,9992229609401488,https://resolver.libis.be/IE8893708/representation,Royal Library ms. II 4733,17
Physica,2589,9992238364601488,https://resolver.libis.be/IE8980583/representation,Royal Library ms. II 4268,17
Physica,2590,9992238550601488,https://resolver.libis.be/IE8982245/representation,Royal Library ms. II 4269,17
Metaphysica,2591,9992238872201488,https://resolver.libis.be/IE8988314/representation,Royal Library ms. II 4281,17
Logica,2592,9992238994801488,https://resolver.libis.be/IE8987156/representation,Royal Library ms. II 4271,17
Physica,2593,9992239103601488,https://resolver.libis.be/IE8984780/representation,Royal Library ms. II 4270,17
Rhetorica,2594,9992239410501488,https://resolver.libis.be/IE8997088/representation,Royal Library ms. II 5157,17
Physica,2595,9992239418601488,https://resolver.libis.be/IE8996132/representation,Royal Library ms. II 5135,17
Logica,2596,9992239484301488,https://resolver.libis.be/IE8994455/representation,Royal Library ms. II 4854,17
Physica,2597,9992241172901488,https://resolver.libis.be/IE9136986/representation,Royal Library ms. II 5339,17
Physica et metaphysica,2598,9992241185901488,https://resolver.libis.be/IE9144857/representation,Royal Library ms. II 5338,17
Physica,2599,9992241201701488,https://resolver.libis.be/IE9144455/representation,Royal Library ms. II 5311,17
Dialectica,2600,9992241248401488,https://resolver.libis.be/IE9140046/representation,Royal Library ms. II 5366,17
Logica,2601,9992243101701488,https://resolver.libis.be/IE9142608/representation,Royal Library ms. II 5412,17
Ethica,2602,9992246369501488,https://resolver.libis.be/IE9436368/representation,Royal Library ms. II 5415,17
Physica,2603,9992248697801488,https://resolver.libis.be/IE9442652/representation,Royal Library ms. II 5459,17
Physica,2604,9992249305001488,https://resolver.libis.be/IE9458310/representation,Royal Library ms. II 5516,17
Physica,2605,9992249505501488,https://resolver.libis.be/IE9459054/representation,Royal Library ms. II 5517,17
Philosophia universa,2606,9992249573501488,https://resolver.libis.be/IE9462633/representation,Royal Library ms. II 5964,17
Physica,2607,9992249588801488,https://resolver.libis.be/IE9459984/representation,Royal Library ms. II 5602,17
Physica,2608,9992249767001488,https://resolver.libis.be/IE9314416/representation,Royal Library ms. II 7699/1,17
Physica,2609,9992249770101488,https://resolver.libis.be/IE9313846/representation,Royal Library ms. II 7346,17
Physica,2610,9992249994601488,https://resolver.libis.be/IE9465357/representation,Royal Library ms. II 6284,17
Logica,2611,9992250087401488,https://resolver.libis.be/IE9491156/representation,Royal Library ms. II 6933,17
Logica,2612,9992250096001488,https://resolver.libis.be/IE9466425/representation,Royal Library ms. II 6649,17
"Physica : De gravitate, De motu, Opticæ (engravings)",2613,9992251204101488,https://resolver.libis.be/IE9315214/representation,Royal Library ms. II 7699/2,17
Physica,2614,9992251595401488,https://resolver.libis.be/IE9315604/representation,Royal Library ms. II 7762,17
Physica,2615,9992251672801488,https://resolver.libis.be/IE9328831/representation,Royal Library ms. III 1023,17
Physica,2616,9992251687801488,https://resolver.libis.be/IE9320481/representation,Royal Library ms. III 372,17
Logica,2617,9992252579401488,https://resolver.libis.be/IE9330307/representation,Royal Library ms. III 1028,17
Ethica et metaphysica,2618,9992252883301488,https://resolver.libis.be/IE9332407/representation,Royal Library ms. III 1100,17
Physica,2619,9992253783001488,https://resolver.libis.be/IE9444716/representation,Royal Library ms. III 1101,17
Physica,2620,9992255197101488,https://resolver.libis.be/IE9447662/representation,Royal Library ms. III 1103/2,17
Physica,2621,9992256102601488,https://resolver.libis.be/IE9448514/representation,Royal Library ms. III 1103/3,17
Physica,2622,9992256589701488,https://resolver.libis.be/IE9453180/representation,Royal Library ms. III 1561,17
Physica,2623,9992256608701488,https://resolver.libis.be/IE9451380/representation,Royal Library ms. III 1175,17
Logica,2624,9992256704701488,https://resolver.libis.be/IE9451800/representation,Royal Library ms. III 1422,17
Logica,2625,9992257274001488,https://resolver.libis.be/IE9456708/representation,Royal Library ms. 8493-8494,17
Physica,2626,9992257382701488,https://resolver.libis.be/IE9455352/representation,Royal Library ms. 5837-5838,17
Metaphysica,2627,9992258093501488,https://resolver.libis.be/IE9502835/representation,Royal Library ms. 11701,17
Metaphysica,2628,9992258097401488,https://resolver.libis.be/IE9502079/representation,Royal Library ms. 11700,17
Ethica,2629,9992258099101488,https://resolver.libis.be/IE9501323/representation,Royal Library ms. 11698,17
Philosophia universa,2630,9992258465901488,https://resolver.libis.be/IE9506897/representation,Royal Library ms. 14805,17
Metaphysica,2631,9992258476501488,https://resolver.libis.be/IE9506339/representation,Royal Library ms. 14376,17
Commentarii in Aristotelem,2632,9992258483101488,https://resolver.libis.be/IE9505229/representation,Royal Library ms. 14244-14248,17
Dialectica,2633,9992258683201488,https://resolver.libis.be/IE9508319/representation,Royal Library ms. 15432-15434,17
Logica,2634,9992258806901488,https://resolver.libis.be/IE9503897/representation,Royal Library ms. 11702,17
Physica : quaestiones,2635,9992258981901488,https://resolver.libis.be/IE9514193/representation,Royal Library ms. 20986,17
Physica,2636,9992258984001488,https://resolver.libis.be/IE9513599/representation,Royal Library ms. 20984,17
Physica,2637,9992258985601488,https://resolver.libis.be/IE9512909/representation,Royal Library ms. 20982,17
Physica,2638,9992258987101488,https://resolver.libis.be/IE9511823/representation,Royal Library ms. 20981,17
Physica,2639,9992259055901488,https://resolver.libis.be/IE9514811/representation,Royal Library ms. 21121,17
Physica,2640,9992259306201488,https://resolver.libis.be/IE9509639/representation,Royal Library ms. 18373-18374,17
Physica,2641,9992259659001488,https://resolver.libis.be/IE9525225/representation,Royal Library ms. 21899,17
Physica,2642,9992259739501488,https://resolver.libis.be/IE9528189/representation,Royal Library ms. 21902,17
Metaphysica,2643,9992259762901488,https://resolver.libis.be/IE9524307/representation,Royal Library ms. 21895,17
Physica,2644,9992260067701488,https://resolver.libis.be/IE9529929/representation,Royal Library ms. 21905,17
Logica,2645,9992260288901488,https://resolver.libis.be/IE9533321/representation,Royal Library ms. 21909,17
Logica,2646,9992260295001488,https://resolver.libis.be/IE9532523/representation,Royal Library ms. 21908,17
