"RecordID";"name";"role"
"9983977960101488";"Ximeno y Planes, Rafael";"illustrator"
"9983977960101488";"Fabregat, Joaquín José";"engraver"
"9983977960101488";"Fabian y Fuero, Francisco";"dedicatee"
"9983978240101488";"Coccius, Huldrichus";"editor"
"9983978240101488";"Henri";"approbation"
"9983978240101488";"De Lauerie";"approbation"
"9983978240101488";"Wielandus, Daniel";"dedicatee"
"9983978240101488";"Lycosthenes, Conradus";"eulogist"
"9984023930101488";"Sondervorst, François-André";"contributor"
"9984024230101488";"Weyms, Étienne";"dedicatee"
"9984024230101488";"Weyms, I.";"approbation"
"9984024230101488";"Fabricius, Gulielmus";"approbation"
"9984024230101488";"De Capua, Joannes";"approbation"
"9984024230101488";"Felipe";"approbation"
"9984024230101488";"Loyens, Hubert";"approbation"
"9984024230101488";"Favre, Antoine";"author of introduction, etc."
"9984024320101488";"Weymsius, Petrus";"approbation"
"9984024320101488";"Fabricius, Gulielmus";"approbation"
"9984024320101488";"De Capua, Joannes";"approbation"
"9984024320101488";"Felipe";"approbation"
"9984024320101488";"Loyens, Hubert";"approbation"
"9984024780101488";"de Vries, Antonius";"approbation"
"9984024780101488";"Wellens, Jacobus Thomas Josephus";"honoree"
"9984052750101488";"Isolani, Joannes Ludovicus";"depicted"
"9984052750101488";"de Crayer, Gaspar";"artist"
"9984052750101488";"de Jode, Pieter";"artist"
"9984697120101488";"Steyaert, Martinus";"editor"
"9984697120101488";"Masius, Johannes";"dedicatee"
"9984697120101488";"Dupont, Jacques";"censor"
"9984697120101488";"Felipe";"approbation"
"9984697120101488";"Steenhuysen";"approbation"
"9984697870101488";"Andreas, Valerius";"contributor"
"9984697870101488";"Dupont, Jacques";"censor"
"9984697870101488";"Felipe";"approbation"
"9984697870101488";"Fourdyn";"approbation"
"9984698190101488";"Wiggers, Cornelius";"contributor"
"9984698190101488";"Dupont, Jacques";"censor"
"9984698190101488";"Felipe";"approbation"
"9984698190101488";"Steenhuysen";"approbation"
"9984698190101488";"Masius, Johannes";"dedicatee"
"9984698480101488";"van Horenbeke, Franciscus";"dedicatee"
"9984698480101488";"Dupont, Jacques";"censor"
"9984698480101488";"Carlos";"approbation"
"9984698480101488";"Loyens, Hubert";"approbation"
"9984699020101488";"Justinianus";"other"
"9984699020101488";"Andreas, Valerius";"editor"
"9984699020101488";"Diamaer, Hendrik Frans";"engraver"
"9984699020101488";"Poringo, Henricus Antonius";"editor"
"9984699020101488";"Carlos";"approbation"
"9984699020101488";"Loyens";"approbation"
"9984699020101488";"Dupont, Jacques";"censor"
"9984699280101488";"Naurath, Martin";"editor"
"9984699440101488";"Geismar, Justus Mauritius";"editor"
"9984699440101488";"Nabben, Joannes";"editor"
"9984699440101488";"Gregorius";"author original work"
"9984699650101488";"Andreas, Valerius";"editor"
"9984699650101488";"von Heymbach, Bernhard";"eulogist"
"9984699650101488";"Noulantius, Henricus";"eulogist"
"9984706490101488";"De Avila y Zuniga, Luis";"dedicatee"
"9984711230101488";"Estius, Wilhelm";"author"
"9984711230101488";"Petrus, Bartholomaeus.";"author"
"9984809210101488";"de Guyse, Nicolas";"author"
"9984809210101488";"Lindanus, David";"contributor"
"9984809210101488";"Harrewijn, Jacobus";"engraver"
"9984809210101488";"Albrecht";"dedicatee"
"9984809210101488";"Isabella Clara Eugenia";"dedicatee"
"9984809210101488";"Rodoan, Jan Baptiste";"dedicatee"
"9984809210101488";"Buisseret, François";"dedicatee"
"9984809210101488";"Huys, Henri";"dedicatee"
"9984809210101488";"de Pallant, Alexander Carolus";"dedicatee"
"9984809210101488";"van Maldeghem, Joannes Dominicus";"dedicatee"
"9984809210101488";"de Lannoy, François Hyacinthe";"dedicatee"
"9984809210101488";"Vanden Ven, Joannes Jacobus";"dedicatee"
"9984809210101488";"van Walhorn, Jean-Baptiste-Aurelius";"dedicatee"
"9984809210101488";"del Campo, Joannes Baptista";"dedicatee"
"9984809210101488";"de Eynatten, Nicolas";"dedicatee"
"9984809210101488";"Pipenpoy, Henricus";"dedicatee"
"9984809210101488";"Lams, Joannes Franciscus";"dedicatee"
"9984809210101488";"vanden Broeck, Pierre";"dedicatee"
"9984809210101488";"vanden Broeck, Henri";"dedicatee"
"9984809210101488";"Eynthouts, Arnoldus";"dedicatee"
"9984811680101488";"Gregory";"dedicatee"
"9984811680101488";"Hunnaeus, Augustinus";"editor"
"9984812970101488";"Gregory";"dedicatee"
"9984812970101488";"Hunnaeus, Augustinus";"editor"
"9984813260101488";"de Neufville de Villeroy, Camille";"dedicatee"
"9984879560101488";"De Haen, Willem";"illustrator"
"9984912050101488";"Rufflet, Jacobus";"editor"
"9984952130101488";"Udalricus";"dedicatee"
"9984952350101488";"Erasmus Roterodamus, Desiderius";"contributor"
"9984952350101488";"Publilius Syrus";"contributor"
"9984952350101488";"Isocrates";"contributor"
"9984952350101488";"Eucherius Lugdunensis";"contributor"
"9984952350101488";"Nevius, Joannes";"dedicatee"
"9984952900101488";"Boecler, Johann Heinrich";"contributor"
"9984952900101488";"Bernegger, Matthias";"editor"
"9984953420101488";"de Launoy, Otto Henricus";"translator"
"9984953660101488";"Vives, Juan Luis";"author"
"9984953660101488";"Elyot, Thomas";"author"
"9984953660101488";"Erasmus Roterodamus, Desiderius";"author"
"9984953660101488";"Berthelet, Thomas";"translator"
"9984953660101488";"Morison, Richard";"translator"
"9984953660101488";"Paynell, Thomas";"translator"
"9984953660101488";"Taverner, Richard";"translator"
"9984953660101488";"Cromwell, Gregory";"dedicatee"
"9984970920101488";"Zwingli, Huldrych";"contributor"
"9984970920101488";"Luther, Martin";"contributor"
"9984970920101488";"Oecolampadius, Joannes";"contributor"
"9984971110101488";"Lynnichanus, Antonius Cornelius";"eulogist"
"9984971260101488";"von Hutten, Ulrich";"contributor"
"9985113460101488";"Carrion, Ludovicus";"compiler"
"9985113460101488";"Laurinus, Guido";"dedicatee"
"9985113460101488";"Modius, Franciscus";"eulogist"
"9985113780101488";"Conring, Hermann";"editor"
"9985113780101488";"Lilljeström, Johan Nicodemi";"dedicatee"
"9985150670101488";"Regiomontanus, Johannes.";"editor"
"9985313300101488";"Baczyński, Wojciech";"translator"
"9985313300101488";"Potëmkin, Grigorij Aleksandrovič";"dedicatee"
"9985313720101488";"Pietralata, Sisto";"translator"
"9985313720101488";"Barberini, Maffeo";"dedicatee"
"9985313720101488";"Garibaldus, Joannes Stephanus";"approbation"
"9985376460101488";"Budé, Guillaume";"other"
"9985376460101488";"Lupset, Thomas";"other"
"9985376460101488";"Le Blond, Jean";"translator"
"9985377060101488";"Von Trauttmansdorff, Maximilian";"dedicatee"
"9985377160101488";"Scaglia, Giacomo";"translator"
"9988046200101488";"Huygens, Gommarus";"editor"
"9988047330101488";"Verniel, Jacobus.";"dissertant"
"9988047330101488";"Huygens, Gommarus";"praeses"
"9988048220101488";"Huygens, Gommarus";"praeses"
"9988048220101488";"Van Turnhaut, Henricus.";"dissertant"
"9988053670101488";"Von Trauttmansdorff, Maximilian";"dedicatee"
"9988117220101488";"de la Rue, Cornelius Ludovicus";"dissertant"
"9988117220101488";"Pasmans, Bartholomaeus";"praeses"
"9988117410101488";"Schelkens, Petrus Franciscus";"dissertant"
"9988117410101488";"Pasmans, Bartholomaeus";"praeses"
"9988122080101488";"Du Château, Mathieu";"editor"
"9988122080101488";"Briasson, Antoine";"other"
"9988122080101488";"Le Camus, Stephanus";"dedicatee"
"9988123040101488";"de le Tenre, Franciscus";"other"
"9988123040101488";"Despomereaux, Josephus Robertus Ignatius";"other"
"9988123040101488";"Platteborse, Joannes Baptista";"other"
"9988123040101488";"Steyaert, Martinus";"praeses"
"9988144510101488";"Budé, Guillaume";"contributor"
"9988144510101488";"De Busleyden, Jerome";"dedicatee"
"9988144510101488";"Geldenhauer, Gerard";"contributor"
"9988144510101488";"Grapheus, Cornelius";"contributor"
"9988144510101488";"Paludanus, Joannes";"contributor"
"9988204940101488";"Gregorius";"other"
"9990480660101488";"Van Erkel, Joannes Christianus";"addressee"
"9990547660101488";"Brunfels, Otto";"author"
"9990547660101488";"Fontanus, Jacobus";"author"
"9990547660101488";"Nannius, Petrus";"author"
"9990547660101488";"Sadoleto, Jacopo";"author"
"9990547660101488";"Vives, Juan Luis";"author"
"9990574690101488";"Volz, Paul";"dedicatee"
"9990574690101488";"Boleyn, Thomas";"dedicatee"
"9990575610101488";"Brown, Thomas";"contributor"
"9990575610101488";"Kennett, white";"translator"
"9990575610101488";"Holbein, Hans";"illustrator"
"9990701010101488";"Gumprecht, Johann Paul";"editor"
"9990701010101488";"Minell, Jan";"contributor"
"9990701010101488";"Scriverius, Petrus";"contributor"
"9990715600101488";"de Cuyper, Johannes";"approbation"
"9990715600101488";"Brewer, Cornelius";"approbation"
"9990715770101488";"Eyben, Arnoldus";"approbation"
"9990715770101488";"le Beau, Joannes";"approbation"
"9990716090101488";"Govarts, Petrus";"contributor"
"9990716090101488";"de Fierlant, Philippe Ignace";"approbation"
"9990716090101488";"Eyben, Arnoldus";"approbation"
"9990716090101488";"De Waha, Josephus";"approbation"
"9990742900101488";"Jamez, Thomas";"contributor"
"9990947190101488";"Barlandus, Adrianus";"author"
"9990947190101488";"Rynxc, Joannes";"dedicatee"
"9990947190101488";"Schottenius, Herman";"author"
"9990958680101488";"Prosper de Aquitania";"author"
"9990959440101488";"Cobbaert, Petrus";"dubious author"
"9990975680101488";"Sidney, Philip";"dedicatee"
"9991023750101488";"Carlieri, Carlo Maria";"editor"
"9991023750101488";"Ridcardi, Franciscus Maria Gaspari";"dedicatee"
"9991221310101488";"Verhaegen, Petrus Theodorus";"censor"
"9991221310101488";"Van Laecken, J.C.";"censor"
"9991221920101488";"Cunego, Luigi";"engraver"
"9991221920101488";"Rovara, Geremia";"engraver"
"9991223660101488";"de Feltz, Guillaume Antoine François";"dubious author"
"9991223660101488";"Le Plat, Josse";"dubious author"
"9991224120101488";"Marant, Petrus Jacobus";"addressee"
"9991499400101488";"Steyaert, Martinus";"censor"
"9991547570101488";"Nerger, Joachim";"praeses"
"9991547570101488";"Noodt, Gerard";"other"
"9991561060101488";"Bailey, Nathan";NA
"9991644120101488";"Van Peteghem, Franciscus";"dissertant"
"9991644120101488";"Michel, Hyacinthus";"dissertant"
"9991644120101488";"Van Kessel, Petrus";"dissertant"
"9991644120101488";"Janssen, Benedictus";"dissertant"
"9991644120101488";"Evrard, Dominicus";"praeses"
"9991877800101488";"de Barros, João";"dedicatee"
"9991877830101488";"Numan, Philippus";"translator"
"9992117689001488";"Van Gameren, Henricus Gabriël";"honoree"
"9992117689101488";"Van Gameren, Henricus Gabriël";"honoree"
"9992117998701488";"de Rees, Kaspar Frans";"compiler"
"9992118756501488";"de Reul, Th.";"other"
"9992118756501488";"de Cock, Emmanuel-Marie";"other"
"9992119101201488";"d'Arberg, Charles-Alexandre";"addressee"
"9992119178101488";"de Wever, Philippus Josephus";"honoree"
"9992124578001488";"Gueudeville, Nicolas";"translator"
"9992124578001488";"van Bleyswijck, François";"engraver"
"9992124578001488";"Emmeri, Jacques";"dedicatee"
"9992124578401488";"Toscanella, Orazio";"translator"
"9992124578401488";"Secchi, Pietro";"dedicatee"
"9992124896501488";"van den Eynde, Jacob";"dedicatee"
"9992124896501488";"van Benthem, Aegidius";"dedicatee"
"9992124896501488";"Verweius, Joannes Jacobus";"dedicatee"
"9992124896501488";"Theodorus, Franciscus";"dedicatee"
"9992124896501488";"Walterus, Hugo";"dedicatee"
"9992124899001488";"Tacitus, Publius Cornelius";"author original work"
"9992124899001488";"Rantzau, Henrik";"dedicatee"
"9992124899001488";"Doeza, Janus";"eulogist"
"9992124899201488";"Valperganus, Bernardinus";"dedicatee"
"9992124899501488";"Celtis Protucius, Conradus";"contributor"
"9992124899501488";"Erasmus Roterodamus, Desiderius";"contributor"
"9992124899501488";"Hegendorff, Christoph";"contributor"
"9992130394301488";"Van der Vrecken, Gysbertus Joannes Alexander";"honoree"
"9992139605101488";"Lipsius, Justus";"editor"
"9992139605501488";"Guillon, René";"annotator"
"9992139606001488";"Carrion, Louis";"editor"
"9992154665201488";"Louis Engelbert";"dedicatee"
"9992154665201488";"Le Plat, Josse";"contributor"
"9992179808701488";"Holbein, Hans";"illustrator"
"9992179808701488";"Schmidt, I.A.";"engraver"
"9992187396401488";"Fromondus, Libertus";"author"
"9992187396401488";"Joannes Evangelista van 's-Hertogenbosch";"author"
"9992187396401488";"Malderus, Joannes";"author"
"9992187396401488";"Andreas, Valerius";"contributor"
"9992187396401488";"Hennebel, Aegidius";"eulogist"
"9992187396401488";"Impens, Joannes";"eulogist"
"9992187396401488";"Dupont, Jacques";"approbation"
"9992187396401488";"Vincent, Lambertus";"approbation"
"9992187396401488";"Boonen, Jacobus";"dedicatee"
"9992188406701488";"Lipsius, Justus";"annotator"
"9992188406701488";"Pighius, Stephanus";"editor"
"9992189903501488";"Sorbière, Samuel";"translator"
"9992198304401488";"Sidney, Philip";"dedicatee"
"9992198502501488";"Linius, Levinus";"eulogist"
"9992199891601488";"Chytraeus, David";"contributor"
"9992199891601488";"Viritius, Andreas";"translator"
"9992204884501488";"Du Préau, Gabriel";"contributor"
"9992205593101488";"de la Cerda, Juan";"dedicatee"
"9992222407101488";"van Dormael, Henricus";"eulogist"
"9992222407101488";"Rycquius, Justus";"eulogist"
"9992222407101488";"Castellanus, Petrus";"eulogist"
"9992222407101488";"Baeckx van Baerlandt, Adrianus";"dedicatee"
"9992228556501488";"de Fraye, Leonardus";"translator"
"9992238603301488";"Lunaecenius, Martinus";"censor"
"9992238603301488";"Felipe";"approbation"
"9992238603301488";"de Rees, R.";"approbation"
"9992241118101488";"Boncompagni, Giacomo";"dedicatee"
"998142810101488";"Justinianus";"other"
"998142810101488";"Andreas, Valerius";"editor"
"998142810101488";"van Diepenbeeck, Abraham";"illustrator"
"998142810101488";"Clouwet, Peter";"engraver"
"998142810101488";"Snyers, Joannes";"dedicatee"
"998142810101488";"Felipe";"approbation"
"998142810101488";"Loyens, Hubert";"approbation"
"998142810101488";"Dupont, Jacques";"censor"
"998149790101488";"Kappius, Joannes Erhardus";"writer of preface"
"998151510101488";"Plempius, Vopiscus Fortunatus";"author"
"998151510101488";"Vermost, Daniël";"author"
"998151510101488";"Backer, Jacob Adriaensz.";"engraver"
"998151510101488";"Matham, Theodor";"engraver"
"998151510101488";"Roose, Pieter";"dedicatee"
"998151510101488";"Felipe";"approbation"
"998151510101488";"Steenhuysen";"approbation"
"998151510101488";"Dupont, Jacques";"approbation"
"998151510101488";"Wirsung, Johann Georg";"illustrator"
"998151540101488";"Vives, Juan Luis";"editor"
"998151720101488";"Snellaerts Dominicus";"other"
"998151790101488";"Aldobrandini, Pietro";"dedicatee"
"998151790101488";"Cripius, Guillelmus";"contributor"
"998151790101488";"Peschius, Sebastianus";"contributor"
"998151790101488";"Scheprevus, Joannes.";"contributor"
"998153540101488";"Antesignanus, Petrus";"author"
"998153540101488";"Clenardus, Nicolaus";"author"
"998153540101488";"Guillonius, Renatus";"annotator"
"998178150101488";"Marcelis, Petrus";"censor"
"998179110101488";"Dupont, Jacques";"approbation"
"998179730101488";"Fabricius, Gulielmus";"censor"
"998180400101488";"van Kinschot, Franciscus";"dedicatee"
"998180400101488";"Weyms, Étienne";"contributor"
"998180400101488";"Fromondus, Libertus";"approbation"
"998187430101488";"le Beau, Joannes";"approbation"
"998187430101488";"Eyben, Arnoldus";"censor"
"998191130101488";"Gemma Frisius, Reinerus";"editor"
"998191130101488";"Lang, Matthaeus";"contributor"
"998191130101488";"Pyrrhus, Didacus";"contributor"
"998206330101488";"Andreas, Valerius";"editor"
"998206330101488";"Christinaeus, Paulus";"contributor"
"998206330101488";"Vanden Perre, Michael";"contributor"
"998206330101488";"Wesenbeck, Matthaeus";"contributor"
"998206690101488";"Justinianus";"other"
"998206690101488";"Thomasius, Christian";"contributor"
"998206690101488";"Mencke, Lüder";"contributor"
"998206690101488";"Le Plat, Josse";"editor"
"998206690101488";"Heinrich Casimir";"dedicatee"
"998206690101488";"Maria Theresia";"approbation"
"998206690101488";"Mostinck, F.J.";"approbation"
"998206690101488";"Jacobi, Franc.";"approbation"
"998207320101488";"Gudelinus, Petrus";"author"
"998207320101488";"Zoesius, Henricus";"author"
"998207320101488";"Gudelinus, Philippus";"dedicatee"
"998207320101488";"Gudelinus, Petrus Paulus";"dedicatee"
"998209010101488";"Gregorius";"other"
"998254390101488";"Erasmus Roterodamus, Desiderius";"editor"
"998254390101488";"Pucci, Lorenzo";"other"
"998260560101488";"Rhenanus, Beatus";"other"
"998285090101488";"Dousa, Janus";"contributor"
"998285090101488";"Dousa, Janus";"contributor"
"998285090101488";"Vulcanius, Bonaventura";"contributor"
"998288450101488";"Juan Jose de Austria";"dedicatee"
"998288450101488";"Leopold";"dedicatee"
"998288570101488";"Justinianus";"other"
"998290210101488";"de Quareux, Gerardus Josephus";"approbation"
"998313270101488";"de Muliers, Charles";"translator"
"998338650101488";"Lambotte, Franciscus";"dissertant"
"998338650101488";"Pasmans, Bartholomaeus";"praeses"
"998344190101488";"Lipsius, Justus";"editor"
"998344190101488";"Maximilian";"dedicatee"
"998344190101488";"Quintilianus, Marcus Fabius";"other"
"998370870101488";"Hilaire, Claude";"translator"
"998370870101488";"Odo Cameracensis";"author"
"998370870101488";"Sabbatier, Jehan";"contributor"
"998370870101488";"Titelmannus, Franciscus";"author"
"998370960101488";"de Muret, Marc-Antoine";"contributor"
"998370960101488";"Faber, Nicolaus";"contributor"
"998370960101488";"Gruterus, Janus";"contributor"
"998370960101488";"Heinsius, Daniel";"contributor"
"998370960101488";"Lipsius, Justus";"contributor"
"998370960101488";"Piscator, Joannes";"contributor"
"998370960101488";"Pontanus, Joannes Isacius";"contributor"
"998370960101488";"Rhenanus, Beatus";"contributor"
"998370960101488";"Schott, André";"contributor"
"998370960101488";"Scriverius, Petrus";"contributor"
"998432750101488";"Andreas, Valerius";"editor"
"998432750101488";"van Kinschot, Franciscus";"author"
"998432750101488";"Van Kinschot, Hendrik.";"author"
"998539420101488";"Canta, Jacobus";"dedicatee"
"998542170101488";"Justinianus";"other"
"998542170101488";"Murner, Thomas";"translator"
"998620380101488";"d'Oignies, Gilbert";"dedicatee"
"998620380101488";"Gravius, Henricus";"editor"
"998620470101488";"De Ram, Petrus Franciscus Xaverius";"addressee"
"998620590101488";"Froye, Jacques";"translator"
"998620590101488";"Hentenius, Joannes";"translator"
"998628250101488";"Wilhelm, Johann";"eulogist"
"998628590101488";"Dudith, András";"dedicatee"
"998628590101488";"Modius, Franciscus";"eulogist"
"998628590101488";"Wilhelm, Johann";"eulogist"
"998629300101488";"Baudius, Dominicus";"contributor"
"998629300101488";"Grotius, Hugo";"contributor"
"998629300101488";"Scaliger, Josephus Justus";"other"
"998629300101488";"Scriverius, Petrus";"contributor"
"998629300101488";"Vulcanius, Bonaventura";"contributor"
"998630750101488";"Cuyckius, Henricus";"translator"
"998630750101488";"Gregorius";"patron"
"998640870101488";"Schott, André";"editor"
"998647370101488";"Rudolf";"approbation"
"998647370101488";"Doeza, Janus";"eulogist"
"998647370101488";"Vulcanius, Bonaventura";"eulogist"
"998647370101488";"Duicius, F.";"eulogist"
"998647370101488";"Baudius, Dominicus";"eulogist"
"998647370101488";"Dousa, Janus";"eulogist"
"998647370101488";"van Ravelingen, Frans";"eulogist"
"998647370101488";"Kurtz von Senftenau, Carl";"approbation"
"998647370101488";"Barwitz, Johann Anton";"approbation"
"998647370101488";"Verreycken, Lodewijk";"approbation"
"998651250101488";"Gurnez, Joannes Antonius";"eulogist"
"998702840101488";"Pellisson, Jean";"editor"
"998715650101488";"Galle, Cornelius";"other"
"998715650101488";"Puteanus, Erycius";"other"
"998715650101488";"Stapleton, Thomas";"other"
"998715650101488";"Van Marselaer, Frederik";"author"
"998715650101488";"Van Marselaer, Karel Philipp";"author"
"998719640101488";"Lipsius, Justus";"other"
"998719640101488";"Velascius, Ignicus";"dedicatee"
"998733260101488";"Barlandus, Adrianus";"contributor"
"998733260101488";"Calphurnius, Joannes";"contributor"
"998733260101488";"Erasmus Roterodamus, Desiderius";"contributor"
"998733260101488";"Melanchthon, Philipp";"contributor"
"998733260101488";"Rivius, Joannes";"contributor"
"998733260101488";"Volcacius Sedigitus";"contributor"
"998733260101488";"Donatus, Aelius.";"contributor"
"998742960101488";"Urban";"dedicatee"
"998790000101488";"d'Allamont, Eugenius-Albertus";"dedicatee"
"998820840101488";"Augustinus, Aurelius";"other"
"998824720101488";"Oosterling, Matthias";"approbation"
"998839980101488";"Oosterling, Matthias";"approbation"
"998854360101488";"Oosterling, Matthias";"approbation"
"998871040101488";"Dupont, Jacques";"approbation"
"998871040101488";"Carlos";"approbation"
"998871040101488";"Loyens, Hubert";"approbation"
"998871560101488";"De Croy, Charles-Philippe";"addressee"
"998871560101488";"Lipsius, Justus";"contributor"
"998871560101488";"Pighius, Stephanus";"editor"
"998871740101488";"Lodewijk van Vlaanderen";"dedicatee"
"998885190101488";"Sturmius, Joannes";"editor"
"998885190101488";"Vives, Juan Luis";"editor"
"998885230101488";"Canterus, Guilielmus";"translator"
"998885230101488";"Joannes Stobaeus";"contributor"
"998885280101488";"Leo";"approbation"
"998885280101488";"Bembo, Pietro";"approbation"
"998885340101488";"Justinianus";"author original work"
"998885340101488";"Theophilus Antecessor";"author"
"998885340101488";"Viglius Zuichemus ab Aytta";"editor"
"998885340101488";"Charles";"dedicatee"
"998996230101488";"Albertus Magnus";"contributor"
"998996230101488";"Aristoteles.";"contributor"
"998996230101488";"Euclides";"contributor"
"998996230101488";"Heller, Joachim";"contributor"
"998996230101488";"Melanchthon, Philipp";"contributor"
"998996230101488";"Rhetius, Guilielmus";"contributor"
"998996230101488";"Stigel, Johann";"contributor"
"999049050101488";"Burius, Guilielmus";"contributor"
"999049050101488";"Dormalius, Henricus";"contributor"
"999049050101488";"Noulantius, Henricus.";"contributor"
"999049050101488";"Rucholle, Peeter";"engraver"
"999049050101488";"Rycquius, Justus";"contributor"
"999049050101488";"Streithagenus, Petrus";"contributor"
"999049050101488";"van Kinschot, Franciscus";"dedicatee"
"999056360101488";"Boulez, Joannes Benedictus Leopoldus";"other"
"9914784320101488";"Napolioni, Angelo";"author"
"9914784320101488";"Stramazzi, Aloysio";"author"
"9914843850101488";"Vernulaeus, Nicolaus";"other"
"9914866930101488";"Antesignanus, Petrus";"author"
"9914866930101488";"Clenardus, Nicolaus";"author"
"9914867720101488";"Wypion, Andreas";"eulogist"
"9914886840101488";"Stevens, Cornelius";"author"
"9914886840101488";"Van de Velde, Jan Frans";"author"
"9914887660101488";"Andreas, Valerius";"other"
"9914902820101488";"Badius Ascensius, Jodocus";"editor"
"9914903120101488";"van Kinschot, Franciscus";"dedicatee"
"9914903120101488";"Bolognino, Guillaume";"approbation"
"9914903120101488";"Felipe";"approbation"
"9914903120101488";"Loyens, Hubert";"approbation"
"9914903760101488";"Badius Ascensius, Jodocus";"editor"
"9914924070101488";"Toscanella, Orazio";"translator"
"9914924920101488";"Vekemans, Bruno";"illustrator"
"9914933360101488";"Thomas Aquinas";"author"
"9914933360101488";"Hunnaeus, Augustinus";"author"
"9914933370101488";"Henrique";"approbation"
"9914936180101488";"Danes, Petrus Ludovicus";"author"
"9914936180101488";"Havelange, Jean-Joseph";"author"
"9914944830101488";"Glazemaker, Jan Hendrik";"translator"
"9914944930101488";"Aristoteles";"author original work"
"9914954450101488";"Lipsius, Justus";"contributor"
"9914954450101488";"Puteanus, Erycius";"contributor"
"9914968970101488";"Jegher, Christoffel";"illustrator"
"9914968970101488";"Valdor, Joannes";"illustrator"
"9914968970101488";"von Bayern, Ferdinand";"dedicatee"
"9914968970101488";"Weyms, Étienne.";"dedicatee"
"9914968970101488";"Weyms, Petrus";"dedicatee"
"9914997340101488";"Isabella Clara Eugenia";"dedicatee"
"9914997340101488";"Galle, Cornelius";"engraver"
"9915029780101488";"de Noris, Henricus";"other"
"9915064470101488";"Nemius, Gaspar";"editor"
"9915101310101488";"Gemma Frisius, Reinerus";"translator"
"9915122240101488";"Clouwet, Peter";"engraver"
"9915122240101488";"de Boulonois, Edme";"engraver"
"9915122240101488";"de Larmessin, Nicolas";"engraver"
"9915122240101488";"van Diepenbeeck, Abraham";"illustrator"
"9915122240101488";"Riverius, Guilielmus";"eulogist"
"9915122240101488";"de Brias, Jacques-Théodore";"dedicatee"
"9915128630101488";"Libens, Joannes";"praeses"
"9915128790101488";"Libens, Joannes";"praeses"
"9915129130101488";"Rousseau, Ambrosius";"author"
"9915129130101488";"Hauregard, Josephus";"author"
"9915129130101488";"Piette, Aurelius";"praeses"
"9915137370101488";"Lupus, Christianus";"editor"
"9915137370101488";"Paluzzi Altieri degli Albertoni, Paluzzo";"dedicatee"
"9915235030101488";"Canterus, Guilielmus";"editor"
"9915235300101488";"de Leuze, Nicolas";"translator"
"9915235300101488";"Charles";"approbation"
"9915235300101488";"de Zoete, L.";"approbation"
"9915276170101488";"D'Herbe, Gerardus";"dissertant"
"9915276170101488";"Ledrou, Petrus Lambertus";"praeses"
"9915276700101488";"Bosselaer, Ivo";"addressee"
"9915279130101488";"Verbois, Carolus Alexander";"honoree"
"9915283330101488";"Molinaeus, Joannes";"editor"
"9915283330101488";"de Fresneda, Bernardo";"dedicatee"
"9915283330101488";"de la Torre, I.";"approbation"
"9915283330101488";"de Perre, I.";"approbation"
"9915291330101488";"Titelmannus, Franciscus";"editor"
"9915320620101488";"Charles";"approbation"
"9915320620101488";"de Lens, P.";"approbation"
"9915320620101488";"João";"dedicatee"
"9915320860101488";"Philip";"dedicatee"
"9915320860101488";"de Langhe, I.";"approbation"
"9915320860101488";"De Facuwez";"approbation"
"9915321640101488";"Molengrave, Jacobus.";"editor"
"9915360730101488";"Maria Theresia";"author"
"9915360730101488";"van Cutshem, P.";"author"
"9915373010101488";"Karl Alexander";"author"
"9915373010101488";"Bollaert, A.";"author"
"9915373010101488";"de Robiano, Gérard-Norbert";"author"
"9915373320101488";"Culens, Guillaume";"author"
"9915373320101488";"van Damme, Joannes";"author"
"9915373320101488";"van Leempoel, Willem Walric";"author"
"9915373320101488";"Verbeek, Servaas";"author"
"9915373470101488";"Herffs, Vincent";"author"
"9915373470101488";"Culens, Guillaume";"author"
"9915373470101488";"Verbeek, Servaas";"author"
"9915373470101488";"van Leempoel, Willem Walric";"author"
"9915373470101488";"van Cutsem, Guilielmus";"author"
"9915373470101488";"van Damme, Joannes";"author"
"9915374300101488";"Moreau de Séchelles, Jean";NA
"9915374300101488";"Kaunitz-Rietberg, Wenzel Anton";NA
"9915374940101488";"de Zuñiga y Fonseca, Juan Domingo";"author"
"9915374940101488";"de la Cueva y Benavides, Isidore";"author"
"9915374940101488";"Kaunitz-Rietberg, Wenzel Anton";"author"
"9915375240101488";"Joseph";"author"
"9915375240101488";"de Reul, Th.";"author"
"9915390890101488";"Bonifatius";"author"
"9915390890101488";"Clemens";"author"
"9915390890101488";"Gregorius";"patron"
"9915390890101488";"Gregorius";"author"
"9915390890101488";"Lancelotti, Giovanni Paolo";"editor"
"9915392880101488";"Sixtus";"author"
"9915392880101488";"Gregorius";"author"
"9915394570101488";"Janus Secundus";"author"
"9915394570101488";"Dantiscus, Joannes";"author"
"9915394570101488";"de Resende, André";"author"
"9915692850101488";"Gibert, Jean-Pierre";"editor"
"9915737320101488";"von Werden, Gottfried";"dedicatee"
"9915737320101488";"Hieronymus, Eusebius Sophronius";"other"
"9915737320101488";"Gennadius";"other"
"9915737320101488";"Isidorus Hispalensis";"other"
"9915737320101488";"Honorius Augustodunensis";"other"
"9915737320101488";"Sigebertus Gemblacensis";"other"
"9915737320101488";"Henricus Gandavensis";"other"
"9915738630101488";"Lipsius, Justus";"editor"
"9915759390101488";"Canterus, Guilielmus";"translator"
