source_id,project_id,link,external_id,import
3018,23,https://lib.is/alma9923696950101488,9923696950101488,Imported from 20230728_Omeka_Lovaniensia.csv
3019,23,https://lib.is/alma9923696800101488,9923696800101488,Imported from 20230728_Omeka_Lovaniensia.csv
3020,23,https://lib.is/alma9923695340101488,9923695340101488,Imported from 20230728_Omeka_Lovaniensia.csv
3021,23,https://lib.is/alma9923693080101488,9923693080101488,Imported from 20230728_Omeka_Lovaniensia.csv
3022,23,https://lib.is/alma9923692880101488,9923692880101488,Imported from 20230728_Omeka_Lovaniensia.csv
3023,23,https://lib.is/alma9923692490101488,9923692490101488,Imported from 20230728_Omeka_Lovaniensia.csv
3024,23,https://lib.is/alma9923692410101488,9923692410101488,Imported from 20230728_Omeka_Lovaniensia.csv
3025,23,https://lib.is/alma9937491130101488,9937491130101488,Imported from 20230728_Omeka_Lovaniensia.csv
3026,23,https://lib.is/alma9925820490101488,9925820490101488,Imported from 20230728_Omeka_Lovaniensia.csv
3027,23,https://lib.is/alma9925819770101488,9925819770101488,Imported from 20230728_Omeka_Lovaniensia.csv
3028,23,https://lib.is/alma9932178230101488,9932178230101488,Imported from 20230728_Omeka_Lovaniensia.csv
3029,23,https://lib.is/alma999730230101488,999730230101488,Imported from 20230728_Omeka_Lovaniensia.csv
3030,23,https://lib.is/alma9925820260101488,9925820260101488,Imported from 20230728_Omeka_Lovaniensia.csv
3031,23,https://lib.is/alma9925813290101488,9925813290101488,Imported from 20230728_Omeka_Lovaniensia.csv
3032,23,https://lib.is/alma9919491730101488,9919491730101488,Imported from 20230728_Omeka_Lovaniensia.csv
3033,23,https://lib.is/alma9914739560101488,9914739560101488,Imported from 20230728_Omeka_Lovaniensia.csv
3034,23,https://lib.is/alma996187290101488,996187290101488,Imported from 20230728_Omeka_Lovaniensia.csv
3035,23,https://lib.is/alma9992382488201488,9992382488201488,Imported from 20230728_Omeka_Lovaniensia.csv
3036,23,https://lib.is/alma9992382688801488,9992382688801488,Imported from 20230728_Omeka_Lovaniensia.csv
3037,23,https://lib.is/alma9992380981601488,9992380981601488,Imported from 20230728_Omeka_Lovaniensia.csv
3038,23,https://lib.is/alma9923692380101488,9923692380101488,Imported from 20230728_Omeka_Lovaniensia.csv
3039,23,https://lib.is/alma9923692110101488,9923692110101488,Imported from 20230728_Omeka_Lovaniensia.csv
3040,23,https://lib.is/alma9923692030101488,9923692030101488,Imported from 20230728_Omeka_Lovaniensia.csv
3041,23,https://lib.is/alma9923692000101488,9923692000101488,Imported from 20230728_Omeka_Lovaniensia.csv
3042,23,https://lib.is/alma9923685560101488,9923685560101488,Imported from 20230728_Omeka_Lovaniensia.csv
3043,23,https://lib.is/alma9923685460101488,9923685460101488,Imported from 20230728_Omeka_Lovaniensia.csv
3044,23,https://lib.is/alma9923677520101488,9923677520101488,Imported from 20230728_Omeka_Lovaniensia.csv
3045,23,https://lib.is/alma9923677400101488,9923677400101488,Imported from 20230728_Omeka_Lovaniensia.csv
3046,23,https://lib.is/alma9923674920101488,9923674920101488,Imported from 20230728_Omeka_Lovaniensia.csv
3047,23,https://lib.is/alma9923483210101488,9923483210101488,Imported from 20230728_Omeka_Lovaniensia.csv
3048,23,https://lib.is/alma9988210430101488,9988210430101488,Imported from 20230728_Omeka_Lovaniensia.csv
3049,23,https://lib.is/alma9923486340101488,9923486340101488,Imported from 20230728_Omeka_Lovaniensia.csv
3050,23,https://lib.is/alma9923485610101488,9923485610101488,Imported from 20230728_Omeka_Lovaniensia.csv
3051,23,https://lib.is/alma9923484550101488,9923484550101488,Imported from 20230728_Omeka_Lovaniensia.csv
3052,23,https://lib.is/alma9923484130101488,9923484130101488,Imported from 20230728_Omeka_Lovaniensia.csv
3053,23,https://lib.is/alma9923482820101488,9923482820101488,Imported from 20230728_Omeka_Lovaniensia.csv
3054,23,https://lib.is/alma995193970101488,995193970101488,Imported from 20230728_Omeka_Lovaniensia.csv
3055,23,https://lib.is/alma9911052860101488,9911052860101488,Imported from 20230728_Omeka_Lovaniensia.csv
3056,23,https://lib.is/alma9923440590101488,9923440590101488,Imported from 20230728_Omeka_Lovaniensia.csv
3057,23,https://lib.is/alma9923439040101488,9923439040101488,Imported from 20230728_Omeka_Lovaniensia.csv
3058,23,https://lib.is/alma9914293340101488,9914293340101488,Imported from 20230728_Omeka_Lovaniensia.csv
3059,23,https://lib.is/alma9914293230101488,9914293230101488,Imported from 20230728_Omeka_Lovaniensia.csv
3060,23,https://lib.is/alma9923438540101488,9923438540101488,Imported from 20230728_Omeka_Lovaniensia.csv
3061,23,https://lib.is/alma9923438420101488,9923438420101488,Imported from 20230728_Omeka_Lovaniensia.csv
3062,23,https://lib.is/alma9923436450101488,9923436450101488,Imported from 20230728_Omeka_Lovaniensia.csv
3063,23,https://lib.is/alma9920585600101488,9920585600101488,Imported from 20230728_Omeka_Lovaniensia.csv
3064,23,https://lib.is/alma9911848370101488,9911848370101488,Imported from 20230728_Omeka_Lovaniensia.csv
3065,23,https://lib.is/alma9911787760101488,9911787760101488,Imported from 20230728_Omeka_Lovaniensia.csv
3066,23,https://lib.is/alma9913122600101488,9913122600101488,Imported from 20230728_Omeka_Lovaniensia.csv
3067,23,https://lib.is/alma9924042150101488,9924042150101488,Imported from 20230728_Omeka_Lovaniensia.csv
3068,23,https://lib.is/alma9925153400101488,9925153400101488,Imported from 20230728_Omeka_Lovaniensia.csv
3069,23,https://lib.is/alma9924605420101488,9924605420101488,Imported from 20230728_Omeka_Lovaniensia.csv
3070,23,https://lib.is/alma9925140040101488,9925140040101488,Imported from 20230728_Omeka_Lovaniensia.csv
3071,23,https://lib.is/alma9924783270101488,9924783270101488,Imported from 20230728_Omeka_Lovaniensia.csv
3072,23,https://lib.is/alma9923110480101488,9923110480101488,Imported from 20230728_Omeka_Lovaniensia.csv
3073,23,https://lib.is/alma9924782740101488,9924782740101488,Imported from 20230728_Omeka_Lovaniensia.csv
3074,23,https://lib.is/alma9924325480101488,9924325480101488,Imported from 20230728_Omeka_Lovaniensia.csv
3075,23,https://lib.is/alma9924227180101488,9924227180101488,Imported from 20230728_Omeka_Lovaniensia.csv
3076,23,https://lib.is/alma9923743730101488,9923743730101488,Imported from 20230728_Omeka_Lovaniensia.csv
3077,23,https://lib.is/alma9923321830101488,9923321830101488,Imported from 20230728_Omeka_Lovaniensia.csv
3078,23,https://lib.is/alma9923183860101488,9923183860101488,Imported from 20230728_Omeka_Lovaniensia.csv
3079,23,https://lib.is/alma9923068390101488,9923068390101488,Imported from 20230728_Omeka_Lovaniensia.csv
3080,23,https://lib.is/alma9922970900101488,9922970900101488,Imported from 20230728_Omeka_Lovaniensia.csv
3081,23,https://lib.is/alma9922888930101488,9922888930101488,Imported from 20230728_Omeka_Lovaniensia.csv
3082,23,https://lib.is/alma9922763150101488,9922763150101488,Imported from 20230728_Omeka_Lovaniensia.csv
3083,23,https://lib.is/alma9922724700101488,9922724700101488,Imported from 20230728_Omeka_Lovaniensia.csv
3084,23,https://lib.is/alma9922708910101488,9922708910101488,Imported from 20230728_Omeka_Lovaniensia.csv
3085,23,https://lib.is/alma9992414904601488,9992414904601488,Imported from 20230728_Omeka_Lovaniensia.csv
3086,23,https://lib.is/alma9922709760101488,9922709760101488,Imported from 20230728_Omeka_Lovaniensia.csv
3087,23,https://lib.is/alma9922629000101488,9922629000101488,Imported from 20230728_Omeka_Lovaniensia.csv
3088,23,https://lib.is/alma9922573800101488,9922573800101488,Imported from 20230728_Omeka_Lovaniensia.csv
3089,23,https://lib.is/alma9922526520101488,9922526520101488,Imported from 20230728_Omeka_Lovaniensia.csv
3090,23,https://lib.is/alma9922526580101488,9922526580101488,Imported from 20230728_Omeka_Lovaniensia.csv
3091,23,https://lib.is/alma9922526330101488,9922526330101488,Imported from 20230728_Omeka_Lovaniensia.csv
3092,23,https://lib.is/alma9922272760101488,9922272760101488,Imported from 20230728_Omeka_Lovaniensia.csv
3093,23,https://lib.is/alma9913923120101488,9913923120101488,Imported from 20230728_Omeka_Lovaniensia.csv
3094,23,https://lib.is/alma991392312010148,991392312010148,Imported from 20230728_Omeka_Lovaniensia.csv
3095,23,https://lib.is/alma9922383720101488,9922383720101488,Imported from 20230728_Omeka_Lovaniensia.csv
3096,23,https://lib.is/alma9922121430101488,9922121430101488,Imported from 20230728_Omeka_Lovaniensia.csv
3097,23,https://lib.is/alma9921749870101488,9921749870101488,Imported from 20230728_Omeka_Lovaniensia.csv
3098,23,https://lib.is/alma9921748910101488,9921748910101488,Imported from 20230728_Omeka_Lovaniensia.csv
3099,23,https://lib.is/alma998004640101488,998004640101488,Imported from 20230728_Omeka_Lovaniensia.csv
3100,23,https://lib.is/alma9910916600101488,9910916600101488,Imported from 20230728_Omeka_Lovaniensia.csv
3101,23,https://lib.is/alma9992441206201488,9992441206201488,Imported from 20230728_Omeka_Lovaniensia.csv
3102,23,https://lib.is/alma999157940101488,999157940101488,Imported from 20230728_Omeka_Lovaniensia.csv
3103,23,https://lib.is/alma9922383850101488,9922383850101488,Imported from 20230728_Omeka_Lovaniensia.csv
3104,23,https://lib.is/alma9920378040101488,9920378040101488,Imported from 20230728_Omeka_Lovaniensia.csv
3105,23,https://lib.is/alma9920243500101488,9920243500101488,Imported from 20230728_Omeka_Lovaniensia.csv
3106,23,https://lib.is/alma9920178790101488,9920178790101488,Imported from 20230728_Omeka_Lovaniensia.csv
3107,23,https://lib.is/alma9920169170101488,9920169170101488,Imported from 20230728_Omeka_Lovaniensia.csv
3108,23,https://lib.is/alma9919374280101488,9919374280101488,Imported from 20230728_Omeka_Lovaniensia.csv
3109,23,https://lib.is/alma9919404260101488,9919404260101488,Imported from 20230728_Omeka_Lovaniensia.csv
3110,23,https://lib.is/alma9918456290101488,9918456290101488,Imported from 20230728_Omeka_Lovaniensia.csv
3111,23,https://lib.is/alma9918380930101488,9918380930101488,Imported from 20230728_Omeka_Lovaniensia.csv
3112,23,https://lib.is/alma9918380780101488,9918380780101488,Imported from 20230728_Omeka_Lovaniensia.csv
3113,23,https://lib.is/alma9918380470101488,9918380470101488,Imported from 20230728_Omeka_Lovaniensia.csv
3114,23,https://lib.is/alma9918340400101488,9918340400101488,Imported from 20230728_Omeka_Lovaniensia.csv
3115,23,https://lib.is/alma9913751230101488,9913751230101488,Imported from 20230728_Omeka_Lovaniensia.csv
3116,23,https://lib.is/alma997032570101488,997032570101488,Imported from 20230728_Omeka_Lovaniensia.csv
3117,23,https://lib.is/alma997032570101488,997032570101488,Imported from 20230728_Omeka_Lovaniensia.csv
3118,23,https://lib.is/alma9917777170101488,9917777170101488,Imported from 20230728_Omeka_Lovaniensia.csv
3119,23,https://lib.is/alma9917762070101488,9917762070101488,Imported from 20230728_Omeka_Lovaniensia.csv
3120,23,https://lib.is/alma9913751290101488,9913751290101488,Imported from 20230728_Omeka_Lovaniensia.csv
3121,23,https://lib.is/alma9917509320101488,9917509320101488,Imported from 20230728_Omeka_Lovaniensia.csv
3122,23,https://lib.is/alma9917023490101488,9917023490101488,Imported from 20230728_Omeka_Lovaniensia.csv
3123,23,https://lib.is/alma9992434405301488,9992434405301488,Imported from 20230728_Omeka_Lovaniensia.csv
3124,23,https://lib.is/alma9992252586501488,9992252586501488,Imported from 20230728_Omeka_Lovaniensia.csv
3125,23,https://lib.is/alma9915849020101488,9915849020101488,Imported from 20230728_Omeka_Lovaniensia.csv
3126,23,https://lib.is/alma9915848960101488,9915848960101488,Imported from 20230728_Omeka_Lovaniensia.csv
3127,23,https://lib.is/alma9915848700101488,9915848700101488,Imported from 20230728_Omeka_Lovaniensia.csv
3128,23,https://lib.is/alma9915372010101488,9915372010101488,Imported from 20230728_Omeka_Lovaniensia.csv
3129,23,https://lib.is/alma9915848060101488,9915848060101488,Imported from 20230728_Omeka_Lovaniensia.csv
3130,23,https://lib.is/alma9915848060101488,9915848060101488,Imported from 20230728_Omeka_Lovaniensia.csv
3131,23,https://lib.is/alma9915848060101488,9915848060101488,Imported from 20230728_Omeka_Lovaniensia.csv
3132,23,https://lib.is/alma9915848060101488,9915848060101488,Imported from 20230728_Omeka_Lovaniensia.csv
3133,23,https://lib.is/alma9915848060101488,9915848060101488,Imported from 20230728_Omeka_Lovaniensia.csv
3134,23,https://lib.is/alma9915848060101488,9915848060101488,Imported from 20230728_Omeka_Lovaniensia.csv
3135,23,https://lib.is/alma9915848060101488,9915848060101488,Imported from 20230728_Omeka_Lovaniensia.csv
3136,23,https://lib.is/alma9915848060101488,9915848060101488,Imported from 20230728_Omeka_Lovaniensia.csv
3137,23,https://lib.is/alma9915848060101488,9915848060101488,Imported from 20230728_Omeka_Lovaniensia.csv
3138,23,https://lib.is/alma9915846550101488,9915846550101488,Imported from 20230728_Omeka_Lovaniensia.csv
3139,23,https://lib.is/alma9915845520101488,9915845520101488,Imported from 20230728_Omeka_Lovaniensia.csv
3140,23,https://lib.is/alma9915845440101488,9915845440101488,Imported from 20230728_Omeka_Lovaniensia.csv
3141,23,https://lib.is/alma9915844860101488,9915844860101488,Imported from 20230728_Omeka_Lovaniensia.csv
3142,23,https://lib.is/alma9915844530101488,9915844530101488,Imported from 20230728_Omeka_Lovaniensia.csv
3143,23,https://lib.is/alma9917120710101488,9917120710101488,Imported from 20230728_Omeka_Lovaniensia.csv
3144,23,https://lib.is/alma9917200530101488,9917200530101488,Imported from 20230728_Omeka_Lovaniensia.csv
3145,23,https://lib.is/alma9916928400101488,9916928400101488,Imported from 20230728_Omeka_Lovaniensia.csv
3146,23,https://lib.is/alma9916927870101488,9916927870101488,Imported from 20230728_Omeka_Lovaniensia.csv
3147,23,https://lib.is/alma9992425807201488,9992425807201488,Imported from 20230728_Omeka_Lovaniensia.csv
3148,23,https://lib.is/alma9916425270101488,9916425270101488,Imported from 20230728_Omeka_Lovaniensia.csv
3149,23,https://lib.is/alma9916417250101488,9916417250101488,Imported from 20230728_Omeka_Lovaniensia.csv
3150,23,https://lib.is/alma9915831660101488,9915831660101488,Imported from 20230728_Omeka_Lovaniensia.csv
3151,23,https://lib.is/alma9915831500101488,9915831500101488,Imported from 20230728_Omeka_Lovaniensia.csv
3152,23,https://lib.is/alma9915831000101488,9915831000101488,Imported from 20230728_Omeka_Lovaniensia.csv
3153,23,https://lib.is/alma9916388800101488,9916388800101488,Imported from 20230728_Omeka_Lovaniensia.csv
3154,23,https://lib.is/alma9988531620101488,9988531620101488,Imported from 20230728_Omeka_Lovaniensia.csv
3155,23,https://lib.is/alma9915830560101488,9915830560101488,Imported from 20230728_Omeka_Lovaniensia.csv
3156,23,https://lib.is/alma9992254883001488,9992254883001488,Imported from 20230728_Omeka_Lovaniensia.csv
3157,23,https://lib.is/alma9915812760101488,9915812760101488,Imported from 20230728_Omeka_Lovaniensia.csv
3158,23,https://lib.is/alma9916369630101488,9916369630101488,Imported from 20230728_Omeka_Lovaniensia.csv
3159,23,https://lib.is/alma9916355550101488,9916355550101488,Imported from 20230728_Omeka_Lovaniensia.csv
3160,23,https://lib.is/alma9916347140101488,9916347140101488,Imported from 20230728_Omeka_Lovaniensia.csv
3161,23,https://lib.is/alma9915811500101488,9915811500101488,Imported from 20230728_Omeka_Lovaniensia.csv
3162,23,https://lib.is/alma9915810730101488,9915810730101488,Imported from 20230728_Omeka_Lovaniensia.csv
3163,23,https://lib.is/alma9992255096001488,9992255096001488,Imported from 20230728_Omeka_Lovaniensia.csv
3164,23,https://lib.is/alma9915810020101488,9915810020101488,Imported from 20230728_Omeka_Lovaniensia.csv
3165,23,https://lib.is/alma9915810000101488,9915810000101488,Imported from 20230728_Omeka_Lovaniensia.csv
3166,23,https://lib.is/alma9915809930101488,9915809930101488,Imported from 20230728_Omeka_Lovaniensia.csv
3167,23,https://lib.is/alma9915809600101488,9915809600101488,Imported from 20230728_Omeka_Lovaniensia.csv
3168,23,https://lib.is/alma9915809520101488,9915809520101488,Imported from 20230728_Omeka_Lovaniensia.csv
3169,23,https://lib.is/alma9915807180101488,9915807180101488,Imported from 20230728_Omeka_Lovaniensia.csv
3170,23,https://lib.is/alma9915806700101488,9915806700101488,Imported from 20230728_Omeka_Lovaniensia.csv
3171,23,https://lib.is/alma9915806690101488,9915806690101488,Imported from 20230728_Omeka_Lovaniensia.csv
3172,23,https://lib.is/alma9911530550101488,9911530550101488,Imported from 20230728_Omeka_Lovaniensia.csv
3173,23,https://lib.is/alma9915806140101488,9915806140101488,Imported from 20230728_Omeka_Lovaniensia.csv
3174,23,https://lib.is/alma992803020101488,992803020101488,Imported from 20230728_Omeka_Lovaniensia.csv
3175,23,https://lib.is/alma9915805920101488,9915805920101488,Imported from 20230728_Omeka_Lovaniensia.csv
3176,23,https://lib.is/alma9915417710101488,9915417710101488,Imported from 20230728_Omeka_Lovaniensia.csv
3177,23,https://lib.is/alma9915805870101488,9915805870101488,Imported from 20230728_Omeka_Lovaniensia.csv
3178,23,https://lib.is/alma9915805790101488,9915805790101488,Imported from 20230728_Omeka_Lovaniensia.csv
3179,23,https://lib.is/alma9992423308701488,9992423308701488,Imported from 20230728_Omeka_Lovaniensia.csv
3180,23,https://lib.is/alma9915808640101488,9915808640101488,Imported from 20230728_Omeka_Lovaniensia.csv
3181,23,https://lib.is/alma9915808730101488,9915808730101488,Imported from 20230728_Omeka_Lovaniensia.csv
3182,23,https://lib.is/alma9915808810101488,9915808810101488,Imported from 20230728_Omeka_Lovaniensia.csv
3183,23,https://lib.is/alma9915808910101488,9915808910101488,Imported from 20230728_Omeka_Lovaniensia.csv
3184,23,https://lib.is/alma9992424507101488,9992424507101488,Imported from 20230728_Omeka_Lovaniensia.csv
3185,23,https://lib.is/alma9915807790101488,9915807790101488,Imported from 20230728_Omeka_Lovaniensia.csv
3186,23,https://lib.is/alma9915807360101488,9915807360101488,Imported from 20230728_Omeka_Lovaniensia.csv
3187,23,https://lib.is/alma9916346980101488,9916346980101488,Imported from 20230728_Omeka_Lovaniensia.csv
3188,23,https://lib.is/alma9916338340101488,9916338340101488,Imported from 20230728_Omeka_Lovaniensia.csv
3189,23,https://lib.is/alma9915807320101488,9915807320101488,Imported from 20230728_Omeka_Lovaniensia.csv
3190,23,https://lib.is/alma9915805040101488,9915805040101488,Imported from 20230728_Omeka_Lovaniensia.csv
3191,23,https://lib.is/alma9915804700101488,9915804700101488,Imported from 20230728_Omeka_Lovaniensia.csv
3192,23,https://lib.is/alma9915804150101488,9915804150101488,Imported from 20230728_Omeka_Lovaniensia.csv
3193,23,https://lib.is/alma9915803690101488,9915803690101488,Imported from 20230728_Omeka_Lovaniensia.csv
3194,23,https://lib.is/alma9915802820101488,9915802820101488,Imported from 20230728_Omeka_Lovaniensia.csv
3195,23,https://lib.is/alma9992254883101488,9992254883101488,Imported from 20230728_Omeka_Lovaniensia.csv
3196,23,https://lib.is/alma9915801350101488,9915801350101488,Imported from 20230728_Omeka_Lovaniensia.csv
3197,23,https://lib.is/alma9915802030101488,9915802030101488,Imported from 20230728_Omeka_Lovaniensia.csv
3198,23,https://lib.is/alma9915800410101488,9915800410101488,Imported from 20230728_Omeka_Lovaniensia.csv
3199,23,https://lib.is/alma9915799760101488,9915799760101488,Imported from 20230728_Omeka_Lovaniensia.csv
3200,23,https://lib.is/alma9915952860101488,9915952860101488,Imported from 20230728_Omeka_Lovaniensia.csv
3201,23,https://lib.is/alma9916091310101488,9916091310101488,Imported from 20230728_Omeka_Lovaniensia.csv
3202,23,https://lib.is/alma9915994100101488,9915994100101488,Imported from 20230728_Omeka_Lovaniensia.csv
3203,23,https://lib.is/alma9911680720101488,9911680720101488,Imported from 20230728_Omeka_Lovaniensia.csv
3204,23,https://lib.is/alma9915797870101488,9915797870101488,Imported from 20230728_Omeka_Lovaniensia.csv
3205,23,https://lib.is/alma9992366749101488,9992366749101488,Imported from 20230728_Omeka_Lovaniensia.csv
3206,23,https://lib.is/alma9915805760101488,9915805760101488,Imported from 20230728_Omeka_Lovaniensia.csv
3207,23,https://lib.is/alma9911133040101488,9911133040101488,Imported from 20230728_Omeka_Lovaniensia.csv
3208,23,https://lib.is/alma999427780101488,999427780101488,Imported from 20230728_Omeka_Lovaniensia.csv
3209,23,https://lib.is/alma9915778430101488,9915778430101488,Imported from 20230728_Omeka_Lovaniensia.csv
3210,23,https://lib.is/alma9915777790101488,9915777790101488,Imported from 20230728_Omeka_Lovaniensia.csv
3211,23,https://lib.is/alma9915777760101488,9915777760101488,Imported from 20230728_Omeka_Lovaniensia.csv
3212,23,https://lib.is/alma9915776580101488,9915776580101488,Imported from 20230728_Omeka_Lovaniensia.csv
3213,23,https://lib.is/alma9915776460101488,9915776460101488,Imported from 20230728_Omeka_Lovaniensia.csv
3214,23,https://lib.is/alma9915775630101488,9915775630101488,Imported from 20230728_Omeka_Lovaniensia.csv
3215,23,https://lib.is/alma9915673440101488,9915673440101488,Imported from 20230728_Omeka_Lovaniensia.csv
3216,23,https://lib.is/alma9915672560101488,9915672560101488,Imported from 20230728_Omeka_Lovaniensia.csv
3217,23,https://lib.is/alma9915518500101488,9915518500101488,Imported from 20230728_Omeka_Lovaniensia.csv
3218,23,https://lib.is/alma9915415100101488,9915415100101488,Imported from 20230728_Omeka_Lovaniensia.csv
3219,23,https://lib.is/alma9915530930101488,9915530930101488,Imported from 20230728_Omeka_Lovaniensia.csv
3220,23,https://lib.is/alma9915498950101488,9915498950101488,Imported from 20230728_Omeka_Lovaniensia.csv
3221,23,https://lib.is/alma9915450760101488,9915450760101488,Imported from 20230728_Omeka_Lovaniensia.csv
3222,23,https://lib.is/alma9915449250101488,9915449250101488,Imported from 20230728_Omeka_Lovaniensia.csv
3223,23,https://lib.is/alma998151720101488,998151720101488,Imported from 20230728_Omeka_Lovaniensia.csv
3224,23,https://lib.is/alma9915442140101488,9915442140101488,Imported from 20230728_Omeka_Lovaniensia.csv
3225,23,https://lib.is/alma9915436660101488,9915436660101488,Imported from 20230728_Omeka_Lovaniensia.csv
3226,23,https://lib.is/alma9915436540101488,9915436540101488,Imported from 20230728_Omeka_Lovaniensia.csv
3227,23,https://lib.is/alma9915436330101488,9915436330101488,Imported from 20230728_Omeka_Lovaniensia.csv
3228,23,https://lib.is/alma9915433590101488,9915433590101488,Imported from 20230728_Omeka_Lovaniensia.csv
3229,23,https://lib.is/alma9915431160101488,9915431160101488,Imported from 20230728_Omeka_Lovaniensia.csv
3230,23,https://lib.is/alma9915430650101488,9915430650101488,Imported from 20230728_Omeka_Lovaniensia.csv
3231,23,https://lib.is/alma9915429430101488,9915429430101488,Imported from 20230728_Omeka_Lovaniensia.csv
3232,23,https://lib.is/alma9915429340101488,9915429340101488,Imported from 20230728_Omeka_Lovaniensia.csv
3233,23,https://lib.is/alma9915427850101488,9915427850101488,Imported from 20230728_Omeka_Lovaniensia.csv
3234,23,https://lib.is/alma9915422700101488,9915422700101488,Imported from 20230728_Omeka_Lovaniensia.csv
3235,23,https://lib.is/alma9915422280101488,9915422280101488,Imported from 20230728_Omeka_Lovaniensia.csv
3236,23,https://lib.is/alma9915421340101488,9915421340101488,Imported from 20230728_Omeka_Lovaniensia.csv
3237,23,https://lib.is/alma9915420070101488,9915420070101488,Imported from 20230728_Omeka_Lovaniensia.csv
3238,23,https://lib.is/alma9915418950101488,9915418950101488,Imported from 20230728_Omeka_Lovaniensia.csv
3239,23,https://lib.is/alma9915418790101488,9915418790101488,Imported from 20230728_Omeka_Lovaniensia.csv
3240,23,https://lib.is/alma9915418120101488,9915418120101488,Imported from 20230728_Omeka_Lovaniensia.csv
3241,23,https://lib.is/alma9915417280101488,9915417280101488,Imported from 20230728_Omeka_Lovaniensia.csv
3242,23,https://lib.is/alma9915416700101488,9915416700101488,Imported from 20230728_Omeka_Lovaniensia.csv
3243,23,https://lib.is/alma9912868190101488,9912868190101488,Imported from 20230728_Omeka_Lovaniensia.csv
3244,23,https://lib.is/alma9915415970101488,9915415970101488,Imported from 20230728_Omeka_Lovaniensia.csv
3245,23,https://lib.is/alma9992415298701488,9992415298701488,Imported from 20230728_Omeka_Lovaniensia.csv
3246,23,https://lib.is/alma9915414310101488,9915414310101488,Imported from 20230728_Omeka_Lovaniensia.csv
3247,23,https://lib.is/alma9983527400101488,9983527400101488,Imported from 20230728_Omeka_Lovaniensia.csv
3248,23,https://lib.is/alma9982541630101488,9982541630101488,Imported from 20230728_Omeka_Lovaniensia.csv
3249,23,https://lib.is/alma9914385090101488,9914385090101488,Imported from 20230728_Omeka_Lovaniensia.csv
3250,23,https://lib.is/alma9918078960101488,9918078960101488,Imported from 20230728_Omeka_Lovaniensia.csv
3251,23,https://lib.is/alma9912177280101488,9912177280101488,Imported from 20230728_Omeka_Lovaniensia.csv
3252,23,https://lib.is/alma9912029820101488,9912029820101488,Imported from 20230728_Omeka_Lovaniensia.csv
3253,23,https://lib.is/alma9915414000101488,9915414000101488,Imported from 20230728_Omeka_Lovaniensia.csv
3254,23,https://lib.is/alma9915413870101488,9915413870101488,Imported from 20230728_Omeka_Lovaniensia.csv
3255,23,https://lib.is/alma9992415302001488,9992415302001488,Imported from 20230728_Omeka_Lovaniensia.csv
3256,23,https://lib.is/alma9915410140101488,9915410140101488,Imported from 20230728_Omeka_Lovaniensia.csv
3257,23,https://lib.is/alma9915409270101488,9915409270101488,Imported from 20230728_Omeka_Lovaniensia.csv
3258,23,https://lib.is/alma9970177290101488,9970177290101488,Imported from 20230728_Omeka_Lovaniensia.csv
3259,23,https://lib.is/alma9912900330101488,9912900330101488,Imported from 20230728_Omeka_Lovaniensia.csv
3260,23,https://lib.is/alma9912900220101488,9912900220101488,Imported from 20230728_Omeka_Lovaniensia.csv
3261,23,https://lib.is/alma9915408490101488,9915408490101488,Imported from 20230728_Omeka_Lovaniensia.csv
3262,23,https://lib.is/alma9915410670101488,9915410670101488,Imported from 20230728_Omeka_Lovaniensia.csv
3263,23,https://lib.is/alma9915403480101488,9915403480101488,Imported from 20230728_Omeka_Lovaniensia.csv
3264,23,https://lib.is/alma9915403330101488,9915403330101488,Imported from 20230728_Omeka_Lovaniensia.csv
3265,23,https://lib.is/alma9915402030101488,9915402030101488,Imported from 20230728_Omeka_Lovaniensia.csv
3266,23,https://lib.is/alma992473680101488,992473680101488,Imported from 20230728_Omeka_Lovaniensia.csv
3267,23,https://lib.is/alma9915400560101488,9915400560101488,Imported from 20230728_Omeka_Lovaniensia.csv
3268,23,https://lib.is/alma9915400020101488,9915400020101488,Imported from 20230728_Omeka_Lovaniensia.csv
3269,23,https://lib.is/alma9915399660101488,9915399660101488,Imported from 20230728_Omeka_Lovaniensia.csv
3270,23,https://lib.is/alma9915398530101488,9915398530101488,Imported from 20230728_Omeka_Lovaniensia.csv
3271,23,https://lib.is/alma9915396790101488,9915396790101488,Imported from 20230728_Omeka_Lovaniensia.csv
3272,23,https://lib.is/alma9915395600101488,9915395600101488,Imported from 20230728_Omeka_Lovaniensia.csv
3273,23,https://lib.is/alma9915392590101488,9915392590101488,Imported from 20230728_Omeka_Lovaniensia.csv
3274,23,https://lib.is/alma9915392340101488,9915392340101488,Imported from 20230728_Omeka_Lovaniensia.csv
3275,23,https://lib.is/alma9915391850101488,9915391850101488,Imported from 20230728_Omeka_Lovaniensia.csv
3276,23,https://lib.is/alma9915391540101488,9915391540101488,Imported from 20230728_Omeka_Lovaniensia.csv
3277,23,https://lib.is/alma9915391460101488,9915391460101488,Imported from 20230728_Omeka_Lovaniensia.csv
3278,23,https://lib.is/alma9915391380101488,9915391380101488,Imported from 20230728_Omeka_Lovaniensia.csv
3279,23,https://lib.is/alma9915380640101488,9915380640101488,Imported from 20230728_Omeka_Lovaniensia.csv
3280,23,https://lib.is/alma9915372650101488,9915372650101488,Imported from 20230728_Omeka_Lovaniensia.csv
3281,23,https://lib.is/alma9915371850101488,9915371850101488,Imported from 20230728_Omeka_Lovaniensia.csv
